mass_A
t	x	y	v_{x}	v_{y}
0.0	-0.03289372824665415	-0.03275533202524579		
0.008341666666666667	-0.03540322797745302	-0.028878157760080833	-0.29618811929404454	0.4672360177374207
0.016683333333333335	-0.03783513337020977	-0.024960277795993177	-0.2928339941500249	0.4660148252911915
0.025025000000000002	-0.04028867511318926	-0.021103477091472797	-0.278585548442806	0.478893623489621
0.03336666666666667	-0.04248286893673059	-0.016970735844108006	-0.2340188021919039	0.5374788949412725
0.04170833333333333	-0.04419288879642419	-0.012136537527535907	-0.21989046888682273	0.5271577423318488
0.050050000000000004	-0.04615137492599242	-0.008175987509538338	-0.16179013422213276	0.6163508347159934
0.05839166666666667	-0.04689208753569679	-0.0018537511016907399	-0.12092565829207416	0.6546071509400496
0.06673333333333334	-0.04816881799183184	0.0027450417919781672	-0.1364596540158454	0.5420236084327492
0.075075	-0.04916868943019448	0.0071890094323289605	-0.09915080427930276	0.5385339873739472
0.08341666666666667	-0.04982298390989154	0.01172958381466685	0.1565205172993956	0.935225213184885
0.09175833333333334	-0.04655740546658288	0.022791683405630134	0.2166804993829755	0.8903884871804636
0.10010000000000001	-0.046208030911852244	0.026584231742460926	0.05480447459434821	0.4410234846871658
0.10844166666666667	-0.045643084148767166	0.03014942520849434	-0.6381717252771698	0.33979685516987623
0.11678333333333334	-0.056854862528559674	0.032253175942878354	-0.6527106259179405	0.35822749888711525
0.12512500000000001	-0.056532473091164825	0.03612585398159439	0.0810824226733513	0.5485462260188195
0.13346666666666668	-0.05550213744362592	0.04140475548029233	0.09698820202617393	0.5722483603795121
0.14180833333333334	-0.054914386587361474	0.04567286412725924	0.7257943530666418	0.3986048700859327
0.15015	-0.04339346831996413	0.04805481339622597	0.18328585510994644	0.5438054038593666
0.15849166666666667	-0.05185656757127721	0.054745350948313	-0.3857114128355187	0.633147059944464
0.16683333333333333	-0.04982842039077004	0.05861781684629944	0.23504534554658083	0.45024731640033927
0.17517500000000003	-0.0479352277230751	0.062256977010258674	0.28019241130809996	0.4054382867428972
0.1835166666666667	-0.04515387699544657	0.06538187893012679	0.3484113101881836	0.20507379978616513
0.19185833333333335	-0.042122565698102216	0.06567829157002453	0.2873537079125841	0.10628720457942957
0.20020000000000002	-0.040359859301771606	0.0671551037931936	0.17433197123129868	0.11420904891002995
0.20854166666666668	-0.0392141273113934	0.06758367920267352	0.1320557240173642	0.1773968518580533
0.21688333333333334	-0.03815672963941524	0.07011467460502546	-0.28833882162957836	0.19499737656066946
0.22522500000000004	-0.04402457998558021	0.0708368854349607	-0.32510283789615263	0.1865228049420035
0.23356666666666667	-0.04358052865164941	0.07322649673414122	0.12387299853276379	0.297615457542908
0.24190833333333334	-0.04195796546005859	0.07580210331830153	0.24091837360836163	0.9645837395526213
0.25025000000000003	-0.039561207118616576	0.08931896878901081	0.2955094691543164	0.9487346659595608
0.25859166666666666	-0.037027882483000735	0.09163015999539353	0.03831303024352594	0.05922879743018827
0.26693333333333336	-0.03892201806405374	0.09030710255947112	0.2571747608208183	-0.010795282614843062
0.275275	-0.03273735022330676	0.09145005869710257	0.5078171376016372	0.2389412450691703
0.2836166666666667	-0.030449935485066415	0.09429343899804178	0.05528496121847746	0.11940627630770369
0.2919583333333333	-0.031815012786978486	0.09344215340683609	0.10586202138255962	0.17797634855397276
0.3003	-0.028683804095000737	0.09726267774641723	0.30101356541751656	0.24196916990598127
0.3086416666666667	-0.026793103137262908	0.09747900572476756	0.2081240317138622	0.11310755511446142
0.31698333333333334	-0.02521160149924112	0.09914968879091016	0.2188716121295526	-0.009164397290200856
0.32532500000000003	-0.023141595074901544	0.09732611302997604	0.3398804199080444	0.036593536744136984
0.33366666666666667	-0.019541263160441913	0.09976019096225817	0.21304046659324832	0.14589877715976823
0.34200833333333336	-0.019587369957237533	0.09976019096225817	0.3957423331926911	-0.04377177200913927
0.35035000000000005	-0.012938961901677176	0.09902993189923903	0.46879888877124704	-0.09500382056564326
0.3586916666666667	-0.011766241829570562	0.09817521055582136	0.18617043313893347	-0.08514545825831957
0.3670333333333334	-0.0098330185088093	0.09760942183729607	0.39661598535897113	-0.008246839072957623
0.375375	-0.00514936514049838	0.09803762579062085	0.4338675771721391	-0.018182363411379156
0.3837166666666667	-0.002594661096320783	0.09730607940771623	-0.01458229470688199	-0.7080914289899084
0.39205833333333334	-0.0053926464238581995	0.08622430045030588	0.02461426246453682	-0.6018690331452804
0.40040000000000003	-0.002184013150870745	0.08726489770474247	0.38116822310885673	-0.07707162935022766
0.40874166666666667	9.665100983412E-4	0.08493848876731291	0.34203276794176857	-0.24286476491768869
0.41708333333333336	0.00352223352762443	0.08321310387669903	0.3115224158424544	-0.20184730314246527
