mass_A
t	x	y	v_{x}	v_{y}
0.0	-0.049200126043347725	0.014468031153111613		
0.008341666666666667	-0.04688907649472279	0.012557789184161616	0.305692002355687	-0.25909954377189715
0.016683333333333335	-0.04410016447071369	0.01014538709785047	0.8691583426175274	-0.41573310741719804
0.025025000000000002	-0.032388618145387016	0.005621975175418029	0.7789896513787118	-0.3494819583807823
0.03336666666666667	-0.031104020453545544	0.0043148630921977515	0.46027010293068343	-0.23705618123256547
0.04170833333333333	-0.024709778594826814	0.0016670878851880594	0.21180342568411262	-0.2192849141180695
0.050050000000000004	-0.027570433301715602	6.564597749946222E-4	0.34569229706166715	-0.23211524140718037
0.05839166666666667	-0.018942478772181304	-0.0022053680589550623	0.7307747920517451	-0.3073596433698949
0.06673333333333334	-0.015378673854318958	-0.004471323608559799	-0.40561919245954786	-0.19792883061629157
0.075075	-0.02570955896638144	-0.005507480716403529	-0.39497156262521455	-0.19552279096705666
0.08341666666666667	-0.021968116090782974	-0.007733295504526852	0.38462986524218445	-0.2738821655556693
0.09175833333333334	-0.019292650714590964	-0.010076748178423953	0.41880054882245316	-0.26695204330165573
0.10010000000000001	-0.01498112693459508	-0.012186945426942819	0.5545386244369452	-0.30131209461029146
0.10844166666666667	-0.010041097996901227	-0.015103638290172305	0.4127898896339495	-0.25078865163924907
0.11678333333333334	-0.008094415609201988	-0.01637093609845762	0.3704597796919586	-0.2215975756574995
0.12512500000000001	-0.003860594005707041	-0.018800624510724923	0.4831527595373297	-0.262824433298436
0.13346666666666668	-3.381707092087183E-5	-0.02075572372731986	0.4145440485303053	-0.21987452476517622
0.14180833333333334	0.0030553825372735544	-0.0224688644988906	0.39478514128379455	-0.2117416608240123
0.15015	0.006552515036163775	-0.02428828043540046	0.439753391551278	-0.20429505655510335
0.15849166666666667	0.010391934952987403	-0.02587718702575159	0.41819239808092434	-0.1923280026482941
0.16683333333333333	0.013529358210813858	-0.02749695261291618	0.39798263162842434	-0.16172068735334266
0.17517500000000003	0.01703161185732166	-0.028575227159763184	0.4450183517432846	-0.16645399833357385
0.1835166666666667	0.020953747712397663	-0.0302739601517813	0.4221880088350723	-0.18759807464900483
0.19185833333333335	0.024075115138053438	-0.03170498837182409	0.3680161330271466	-0.15282569827862247
0.20020000000000002	0.02709348353173391	-0.03282360221806299	0.5221166487905098	-0.15377166323391736
0.20854166666666668	0.03278576122870841	-0.0342704122867766	0.4460171381088123	-0.12995014084843218
0.21688333333333334	0.03453453611918267	-0.034991603734550986	0.37800724166520977	-0.1205780508573595
0.22522500000000004	0.039092182043822976	-0.03628205610191357	0.4226104272374995	-0.12113010448511989
0.23356666666666667	0.041585086746928346	-0.037012457644377744	0.4163433007499099	-0.12008466299221877
0.24190833333333334	0.046038176111333984	-0.03828546856283374	0.2689713505583702	-0.055002745851528784
0.25025000000000003	0.046072425445410514	-0.037930086787667405	0.8274967436328169	-0.275359141888788
0.25859166666666666	0.05984358011760821	-0.04287937691334501	0.805021212078418	-0.2860558168833121
0.26693333333333336	0.05950286266691879	-0.04270245133267067	-0.42316406460761	0.23175917284262304
0.275275	0.052783792973071175	-0.03901286137975393	-0.2565969471404606	0.20225389711949152
0.2836166666666667	0.05522197026545883	-0.039328182149060475	0.2928077776587817	-0.018138038803122935
0.2919583333333333	0.05766880273034525	-0.039315464327119354	0.4674519419652457	-0.13784439735780687
0.3003	0.06302062683057902	-0.04162788617831323	0.24668635020532528	0.01554323721196457
0.3086416666666667	0.06178435333960408	-0.03905615131963308	0.04287737696301345	0.16470935118636545
0.31698333333333334	0.06373596440291202	-0.03887998516935404	0.22323010197873794	0.015171244882221185
0.32532500000000003	0.0655085755409493	-0.03880304438418136	0.203517226114769	0.037784377750925226
0.33366666666666667	0.06713131012526002	-0.03824961580054276	0.31234758195827556	-0.11977375998356694
0.34200833333333336	0.07071957436661985	-0.040801269946573876	0.1641279023633141	0.05785587018018943
0.35035000000000005	0.06986951062968794	-0.0372843870330366	0.02388475034724536	0.2533304430160956
0.3586916666666667	0.07111805161824647	-0.03657487372225535	0.12971315744590184	0.08095528247435231
0.3670333333333334	0.07203355847307713	-0.03593378307042283	0.13061317478152892	0.10057173826242868
0.375375	0.07329711475085166	-0.03489700188891051	0.10598107919768597	0.10237303412182658
0.3837166666666667	0.07380167614435856	-0.03422585961782368	0.05894434761923881	0.11851682261004476
0.39205833333333334	0.07428050295029937	-0.032919746231699604	0.03908537602852727	0.13354096447237188
0.40040000000000003	0.07445375050110109	-0.03199795119387627	-0.003973589357609401	0.08720861120913993
0.40874166666666667	0.07421421023451663	-0.031464815901360466	-0.2534578003266974	-0.985845000187362
0.41708333333333336	0.07022522953231736	-0.04844513194700209	-0.2800495135797547	-0.9655092153437639
0.425425	0.06954205084962767	-0.047572727977345575	-0.1184438818938044	0.15245393277938613
0.4337666666666667	0.06824919076938901	-0.045901692168465985	-0.1602597219894631	0.20449806710809865
0.4421083333333334	0.0668683844877701	-0.04416101855775878	-0.16283397349895937	0.2102550462826271
0.4504500000000001	0.06553257731151468	-0.04239393714631748	-0.1596028195533193	0.22028026046413918
0.4587916666666667	0.06420567744822225	-0.040486009545682045	-0.13542537081734143	0.16914877158222041
0.46713333333333334	0.06327323070837865	-0.039571971807087436	-0.20285231452424007	0.18411103319911631
0.47547500000000004	0.060821424667576174	-0.03741442380847679	-0.2559849541342065	0.26786280455788536
0.4838166666666667	0.059002548390239606	-0.0351031273510467	-0.22082719665457923	0.2256839990575736
0.49215833333333336	0.05713729093672226	-0.033649262424199605	-0.23179197058601791	0.20012777091638875
0.5005000000000001	0.05513548568096288	-0.031764329039591616	-0.2511408839999909	0.21076500198373163
0.5088416666666666	0.05294742385532247	-0.030132999641104358	-0.27567285150189125	0.21651564338822388
0.5171833333333333	0.05053634360840642	-0.028152126389064752	-0.2997376576307185	0.237735279983269
0.525525	0.047946800600516704	-0.02616678272005013	-0.3000422493965465	0.22510992098503568
0.5338666666666667	0.045530638747640684	-0.02439654254063106	-0.30694873476953805	0.21649014428516977
0.5422083333333334	0.042825872542111565	-0.022555005479559215	-0.31727913590583473	0.2211692136750949
0.55055	0.040237365163611705	-0.020706702825818254	-0.3220985588946092	0.22983668200613527
0.5588916666666667	0.037452194917886594	-0.018720563501423537	-0.3459430656312059	0.2389983751001573
0.5672333333333334	0.034465881685331046	-0.016719413267897276	-0.373858210628832	0.24140161432442994
0.5755750000000001	0.031214993770562194	-0.014693179902444273	-0.38338011435101105	0.2418242687843619
0.5839166666666666	0.028069823444241693	-0.012684978383678186	-0.37497067286803626	0.23748192395811968
0.5922583333333333	0.024959233044880513	-0.010731189804409666	-0.38382573787594826	0.24858570760828047
0.6006	0.02166633071734464	-0.008537740161746701	-0.3847591076552109	0.2323733578423445
0.6089416666666667	0.01854016859883273	-0.006854427617739869	-0.35671462445505087	0.21583894086334235
0.6172833333333334	0.015715141732686178	-0.004936827165009927	-0.3766846687580236	0.22679889351188218
0.625625	0.012255812708386382	-0.0030706660776499833	-0.4040252714420303	0.22251387893092694
0.6339666666666667	0.008974653454128345	-0.0012245539515123166	-0.3845723886579965	0.22124366405719964
0.6423083333333334	0.005839863357608777	6.204157177043118E-4	-0.38578445503200154	0.2132207403883795
0.6506500000000001	0.002538482796011099	0.0023326787339671695	-0.3771779989298684	0.2032742428377683
0.6589916666666668	-4.527229245378517E-4	0.004011707669047751	-0.37885152305736225	0.2062827108272484
0.6673333333333333	-0.003782023446995908	0.005774161959601745	-0.36691384973671737	0.2095476128259448
0.675675	-0.006574068984312065	0.007507660343027259	-0.3467417455176321	0.20703227673417227
0.6840166666666667	-0.009566831568048384	0.009228150443116867	-0.3853258360138096	0.20475559928797682
0.6923583333333334	-0.013002588348475841	0.010923666257815004	-0.38163196865568993	0.20418216776336298
0.7007000000000001	-0.01593372491178746	0.012634589608635644	-0.3649902695219496	0.2013568231920197
0.7090416666666667	-0.019091842678333693	0.014282969258068531	-0.5603884819027977	1.3730681046046953
0.7173833333333334	-0.02528287275153246	0.03554194248712389	-0.6166265376111671	1.3432321156526412
0.7257250000000001	-0.029379228747480002	0.03669255838754015	-0.44688358491639196	0.132043713293284
0.7340666666666668	-0.03273838055988759	0.03774487177056686	-0.4352920306657829	0.14278485866391025
0.7424083333333333	-0.03664135079242081	0.03907468577958305	-0.45546902643021525	0.13932344546995523
0.75075	-0.04033712215083163	0.0400692512524906	-0.4577411295989491	0.13006410793729997
0.7590916666666667	-0.044277998637896665	0.04124458864700368	-0.43391477871173345	0.13407149483097833
0.7674333333333334	-0.04757626704233908	0.042306010691254094	-0.415413353902279	0.12897837732929468
0.775775	-0.05120847809216633	0.04339637790878074	-0.4022774905726348	0.10512000590713129
0.7841166666666667	-0.054287596510059155	0.04405976278980473	-0.3614540057289544	0.08353874573652763
0.7924583333333334	-0.057238735754411074	0.04479008265015181	-0.33284564961196217	0.08559457157490769
0.8008000000000001	-0.059840571431085426	0.04548776555891278	-0.38056928981346055	0.09496032933321273
0.8091416666666668	-0.06358790007279902	0.04637433747786091	-0.3738500710725734	0.07889685965872387
0.8174833333333333	-0.0660776367834795	0.04680402816755248	-0.3184619757669266	0.06074512263073145
0.825825	-0.06890090736851054	0.047387768607083616	-0.30885396661279063	0.058863017608308
0.8341666666666667	-0.07123035045980292	0.04778605951131776	-0.26389241104944644	0.04058066162025798
0.8425083333333334	-0.07330351242618549	0.04806478931178158	-0.2481110609538154	0.022078732602495724
0.85085	-0.07536966999338238	0.04815440636690273	-0.24627346246528592	0.003845193400095833
0.8591916666666667	-0.07741217469164799	0.04812893995500652	-0.212128816944015	-0.00315954759701054
0.8675333333333334	-0.07890868575606505	0.04810169458115927	-0.20126635001640392	-0.010749006134913397
0.8758750000000001	-0.08076996829775501	0.047949610702655715	-0.18684203854996423	-0.017185615380000862
0.8842166666666668	-0.08202583376587361	0.04781498123123625	-0.15625567039218655	-0.017661339915960913
0.8925583333333333	-0.08337683373213131	0.04765496068172443	-0.13489838938615883	-0.027757703473876107
0.9009000000000001	-0.08427638856213271	0.04735189021161375	-0.11669355305030654	-0.032345016121445976
