mass_A
t	x	y	v_{x}	v_{y}
0.0	-0.03449546567388459	0.024656893092678295		
0.008341666666666667	-0.03699000228515911	0.027143344773627592	-0.595618045701135	-0.01538061085989607
0.016683333333333335	-0.04443236006966522	0.02440029323483236	-0.706777660634048	-0.1484427726714326
0.025025000000000002	-0.04878140959007046	0.024666824516225858	-0.42082258895877506	0.07767516672103746
0.03336666666666667	-0.051453083595460775	0.02569617393296167	-0.3282217880611845	0.09948598892510649
0.04170833333333333	-0.054257243087557916	0.026326582431459716	0.3367134264526523	0.15024014765289515
0.050050000000000004	-0.04583558126414236	0.028202680396304136	0.3362741320901012	0.05575321046951914
0.05839166666666667	-0.048647069650521374	0.027256731826126195	-0.3194522113618511	-0.1068635400852936
0.06673333333333334	-0.051165108990362584	0.02641984033588115	-1.1379645964815275	-0.0034116301383172887
0.075075	-0.06763211233515487	0.0271998144633186	-1.1339132028300853	0.11827036637474932
0.08341666666666667	-0.0700825609242445	0.02839298428156655	-0.28628355391744903	0.0974471385565585
0.09175833333333334	-0.07240827629301097	0.028825557558237187	-0.2524168423707643	0.06757843156752405
0.10010000000000001	-0.07429371524446343	0.029520417781551414	-0.15529854859093276	0.07465324124272314
0.10844166666666667	-0.07499917374533638	0.030071022466303284	-0.144416304469311	0.1079939501243645
0.11678333333333334	-0.0767030605906931	0.03132211684945956	-0.14405075582943172	0.0676732816215602
0.12512500000000001	-0.07740242052175739	0.031200038381356314	-0.07318110197223408	0.0024628559848857527
0.13346666666666668	-0.07792396530859655	0.031363205496807406	0.3966968538617554	-0.3947863580516426
0.14180833333333334	-0.0707841946764971	0.02461368597452808	-0.12361597458639711	0.128282562076871
0.15015	-0.07998629181794625	0.03350338624078987	-0.5244166003536468	0.6220117251171228
0.15849166666666667	-0.07953321162573046	0.03499091492189874	0.058934855901890175	0.07888694176057706
0.16683333333333333	-0.07900306197198306	0.034819483385828826	-0.13590562830643033	-0.16783076697682794
0.17517500000000003	-0.08180057052464274	0.03219093829283532	0.3819972300411367	-0.22968561516362804
0.1835166666666667	-0.07263007485079676	0.030987561706182297	0.22749061347102642	0.09274893050093211
0.19185833333333335	-0.0780052687899011	0.033738299616692544	-0.29439531125227386	0.12935665079493225
0.20020000000000002	-0.07754156996018885	0.03314566183027775	0.07280756978808908	-0.07729407345698154
0.20854166666666668	-0.07679059583393649	0.03244877682451856	0.09851851380009904	-0.1004345159177384
0.21688333333333334	-0.0758979527549572	0.03147007932305015	0.2381264931992311	-0.38968373185302796
0.22522500000000004	-0.07281785217239597	0.025947553231437208	0.22864623282600197	-0.3039503085007375
0.23356666666666667	-0.07208337143731008	0.02639917500956284	-0.0042408316153103	0.11214738593636218
0.24190833333333334	-0.07288860337984474	0.027818545453475514	0.022961033895619896	-0.02446121820657162
0.25025000000000003	-0.07170030485515147	0.02599108035248321	0.1986946647370332	-0.1615209667779003
0.25859166666666666	-0.06957371405648191	0.025123837324397547	0.6665629303031906	-0.563694289554757
0.26693333333333336	-0.060579813301259916	0.01658678062174468	0.25521122589977124	-0.25792961686133276
0.275275	-0.06531594010438738	0.02082071154976098	-0.18499074107482866	0.14035926457360687
0.2836166666666667	-0.06366607549819164	0.018928441019047684	0.28970538450402344	-0.19181861512700263
0.2919583333333333	-0.060482688606245255	0.017620537654058813	0.3194986065203339	-0.22984077171071482
0.3003	-0.0583357737460774	0.015093930811007253	0.361555862365825	-0.3376348620753639
0.3086416666666667	-0.05445073163577541	0.011987662705101473	0.44221713307320126	-0.3279989506150622
0.31698333333333334	-0.050958117909306155	0.00962181498491263	0.42144553333248064	-0.20998037528948552
0.32532500000000003	-0.04741961532134517	0.008484490110688567	0.6664984506244556	-0.036416169266694005
0.33366666666666667	-0.03983870209138818	0.00901427189431328	0.6212018784301622	-0.10244731450459231
0.34200833333333336	-0.037055897316201986	0.006775327413703611	0.31736766843121605	-0.30477943159566584
0.35035000000000005	-0.03454395148972736	0.003929535043858914	0.7937193477298802	5.045801645759823E-4
0.3586916666666667	-0.023814012864908474	0.006783745492782628	0.9187455157514645	0.1309155084081203
0.3670333333333334	-0.01921621380194044	0.0061136421091343846	0.48668035696820555	-0.28301920632430055
0.375375	-0.015694562242822258	0.0020620417339388825	0.5420148443979963	-0.3642566531003293
0.3837166666666667	-0.010173599481233864	3.66269465772312E-5	0.5395635976332158	0.011973065579093922
0.39205833333333334	-0.006692842888974759	0.0022617923780167554	0.44968380810662884	0.22352909732388598
0.40040000000000003	-0.0026713746159882923	0.0037658373869307177	0.753542287972511	-0.05769791202963362
0.40874166666666667	0.005878754282033272	0.0012991988789890357	0.9376629127679142	-0.3978322370589886
0.41708333333333336	0.012971968312023047	-0.002871330434670069	0.9011522018067769	-0.6759262526438168
0.425425	0.020912976848842996	-0.009977504102618634	0.5196796716270116	0.21350792710045213
0.4337666666666667	0.02164195750033368	6.906934824558036E-4	0.31137406880618645	0.5397651936131062
0.4421083333333334	0.02610773423009291	-9.724214558399502E-4	0.4580175315803504	-0.10240190181973166
0.4504500000000001	0.029283216652199268	-0.0010177115795700492	0.38734201498939025	-0.04522525930682219
0.4587916666666667	0.0325698901801659	-0.0017269295319421035	0.31010394685301257	-0.04856801884645463
0.46713333333333334	0.0344567841655303	-0.0018279880273250754	1.0152624788258937	-0.3691175974883212
0.47547500000000004	0.04950785253524456	-0.007885041450038918	0.8712807677274867	-0.2359000398402106
0.4838166666666667	0.04899265164045055	-0.005763587025325909	0.3815538459956858	0.0993888165225452
0.49215833333333336	0.05587344253260593	-0.006226904694387789	0.5695633261255574	0.021027951123087023
0.5005000000000001	0.05849486646464533	-0.00541277070742241	0.03830342948703995	0.07592419454601071
0.5088416666666666	0.05651247141454804	-0.004960236048711847	0.19898302355296102	0.09325754685161446
0.5171833333333333	0.061814566574253854	-0.003856923967447981	0.3753482237123248	0.08625982857550482
0.525525	0.06277453094681532	-0.0035211345753105167	0.12850871057893973	0.03730289154452176
0.5338666666666667	0.06395852022907919	-0.0032345873935135383	0.1307288145446705	0.028960535779885974
