mass_A
t	x	y
2.6	0.07145988541107057	0.08525479326148172
2.616667	0.07482032983252696	0.08893574867086154
2.633333	0.07534364287368245	0.09737605792786061
2.65	0.07899507525407892	0.10114959472234664
2.666667	0.08548196366069079	0.10031632734840024
2.6833329999999997	0.08909092872675728	0.10432184691290736
2.6999999999999997	0.09273089075523362	0.1080686781807623
2.7166669999999997	0.09634284817773052	0.11184503105331159
2.733333	0.09992244131921191	0.11554229867809457
2.75	0.10336357529610157	0.11896749769130407
2.766667	0.10665530326065592	0.12233915051617811
2.783333	0.10971248522508588	0.12552826571934275
2.8	0.1126123712417174	0.12850659145743243
2.816667	0.11526684524421081	0.1310870410402636
2.8333329999999997	0.1176052286480219	0.13333857110661662
2.85	0.11967149409533066	0.13539918531821318
2.866667	0.12129699731785111	0.13698172121536564
2.883333	0.12266177281875153	0.13825686798773293
2.9	0.12370224111888163	0.1390810056535979
2.916667	0.12426110928214619	0.13950062723352263
2.9333329999999997	0.12449248482675672	0.13950719064393227
2.9499999999999997	0.12429832679118967	0.13913078218321573
2.9666669999999997	0.12369948243212493	0.13826239234976703
2.983333	0.12264372368078368	0.13703300725666745
3.0	0.12123223214501254	0.13533956692578286
3.016667	0.11942926847685979	0.13331352162669183
3.033333	0.11732715995270922	0.13099486001033417
3.05	0.11488090428864041	0.12829423619073582
3.066667	0.11221027689232925	0.12534827241393906
3.0833329999999997	0.10929078759142971	0.12213128937742837
3.0999999999999996	0.10612698941089534	0.11868062844318991
3.116667	0.10279548231759873	0.11508066501230566
3.133333	0.09929410149564216	0.11140793974894733
3.15	0.09569704787309348	0.10760951710730593
3.166667	0.09205941983151623	0.1037031252957625
3.1833329999999997	0.08838202569732714	0.09976966033547344
3.1999999999999997	0.084603126900655	0.09587109073077338
3.2166669999999997	0.0809349027012179	0.0919778038597133
3.233333	0.07732199208729619	0.0881898871143503
3.25	0.07379270001679968	0.08454927851303615
3.266667	0.07045924087445739	0.08102131664609985
3.283333	0.06730121888938695	0.07775455771076545
3.3	0.06428784098159875	0.0746686597285014
3.316667	0.06160973801508187	0.07185000791709065
3.3333329999999997	0.05920836868989054	0.06933972697872873
3.3499999999999996	0.05702977053195	0.06718047524985821
3.3666669999999996	0.05515681183235464	0.06528834416244084
3.383333	0.05360597946975768	0.06386053414623696
3.4	0.052410628343661565	0.06284356945960529
3.416667	0.051608108057298936	0.06222312890822981
3.4333329999999997	0.051202423335469725	0.06203496667060884
3.4499999999999997	0.051146563804058	0.06218244653305352
3.4666669999999997	0.05145994588721343	0.06275317662692209
3.483333	0.05211657287618788	0.0637620084857553
3.5	0.05329163014590036	0.06509234677609022
3.516667	0.054635020020074594	0.06678339270239952
3.533333	0.05641905751315451	0.06877026254386287
3.55	0.058483537575882615	0.0711872005233575
3.566667	0.06080834203944998	0.07382574571920264
3.5833329999999997	0.0633692763630399	0.07663280212446305
3.5999999999999996	0.06613070242864785	0.07972376826817157
3.6166669999999996	0.06922225631467134	0.08305396369372278
3.633333	0.072403857075538	0.08647430670008693
3.65	0.07567106253288292	0.08999449942047441
3.666667	0.07912767496165703	0.09352291833253754
3.6833329999999997	0.08262400737084749	0.09726581195952197
3.6999999999999997	0.08615292080005171	0.10092997064562995
3.7166669999999997	0.0896500032097365	0.1046074861502472
3.733333	0.09319490464886356	0.1082717989945374
3.75	0.09660860413903648	0.11183350787964774
3.766667	0.09998368719877831	0.11532092436982755
3.783333	0.10321088092837367	0.118597955332672
3.8	0.10629248515677678	0.12176788366270061
3.816667	0.10932880213854801	0.12474934931482201
3.8333329999999997	0.11209266637175615	0.12753663873039928
3.8499999999999996	0.11458410563098402	0.1300287083858143
3.8666669999999996	0.11687157423557783	0.13221702811099348
3.883333	0.11890996778832598	0.13414024867381813
3.9	0.12055705182902372	0.1356938991625939
3.916667	0.12186574463205875	0.13689355635633838
3.9333329999999997	0.122795446804446	0.137671578577197
3.9499999999999997	0.12342785499870264	0.1381668461143603
3.9666669999999997	0.12358508428542213	0.13818986471475
3.983333	0.12338968918285297	0.1378563327448308
4.0	0.12281754828671422	0.13703487269613393
4.016667	0.12180829882336826	0.13590015411743267
4.033333	0.12049936230589194	0.13439593348977957
4.05	0.11878994883346057	0.13251710220037705
4.066667	0.1167612961312171	0.13020712820509134
4.083333	0.1144627946356808	0.12767497224091917
4.1	0.11180963869442444	0.1248682161272544
4.1166659999999995	0.10899676993601151	0.1217899059127053
4.133332	0.10590673607491873	0.11843038596651884
4.149998	0.10268012520114017	0.11496753712825528
4.166664	0.09923339824403125	0.11122167060112759
4.18333	0.09574433015149508	0.10749344315983547
4.199996	0.09205805322117874	0.10361995491414439
4.2166619999999995	0.08845153054139272	0.09979526824396714
4.233328	0.08477587568550102	0.09594364223077786
4.249994	0.08109564617439333	0.09210745075122359
4.26666	0.07761660635660315	0.08834469322222041
4.283326	0.07415447103996034	0.08479930121553333
4.299992	0.07075778578534828	0.0813496300136235
4.316657999999999	0.06758872658848496	0.07806406964817625
4.333324	0.06454700597945436	0.07504158433959399
4.34999	0.06180246974570939	0.07216815175684885
4.366656	0.059457549125776145	0.06965369813210637
4.383322	0.05724253674766525	0.06764773318498601
4.399988	0.0553705380139825	0.065826401083947
4.416653999999999	0.05394081119777571	0.06441902830050014
4.43332	0.05287250270172098	0.06341254863664891
4.449986	0.05212570371170753	0.0627953607331937
4.466652	0.05175104301377997	0.06263575014474451
4.483318	0.05168734694913061	0.06282126683450462
4.4999839999999995	0.05210110440821381	0.0634805562255428
4.516649999999999	0.052875900118658496	0.06459538506032522
4.533316	0.05396594004898408	0.06599819055914474
4.549982	0.0554376962697141	0.06775283192430162
4.566648	0.057178055048124087	0.0698448232458872
4.583314	0.0592252164911611	0.07224898546418454
4.5999799999999995	0.06156104342532399	0.07488939360982486
4.616645999999999	0.06414619971856293	0.07776586344079336
4.633312	0.06697460910235128	0.08085057224675346
4.649978	0.06998280101085055	0.08411179811591782
4.666644	0.07316571658703977	0.08747344730425075
4.68331	0.0764329802627867	0.09087628418417079
4.6999759999999995	0.07979308173570131	0.09443457556181484
4.716642	0.08320628380134147	0.09801823861191591
4.733308	0.08667780248802649	0.10158840345862541
4.749974	0.09012434054221911	0.10510012860608839
4.76664	0.09355282874069214	0.10857443422925045
4.783306	0.0969171494754691	0.11194399897086238
4.7999719999999995	0.10015138664613193	0.11526854234093306
4.816638	0.10336694097062865	0.11843738834008535
4.833304	0.10633194296589507	0.12143001919674143
4.84997	0.10916318085002445	0.12427301302477997
4.866636	0.11177743576871506	0.12687471367619205
4.883302	0.11422635888805581	0.129202105775895
4.899967999999999	0.11645396509175564	0.13126117264197668
4.916634	0.11830791805287282	0.13297023439853425
4.9333	0.11986901329576703	0.13445452024971857
4.949966	0.12108178428500783	0.13561721999488763
4.966632	0.12199121713315776	0.13640190093150634
4.983298	0.12248956587964428	0.1367667794054927
4.999963999999999	0.12262701899863053	0.13681937234990632
5.01663	0.12246248066785599	0.13646079345427792
5.033296	0.12192415474601946	0.13571213006550167
5.049962	0.12095360631401263	0.13465043767073887
5.066628	0.1196388874237105	0.1331425492744393
5.0832939999999995	0.1180497972576023	0.13133697879348535
5.099959999999999	0.11604720891913316	0.12923037285984806
5.116626	0.11378355369069355	0.12673741411006184
5.133292	0.1112284567355533	0.12404501166787404
5.149958	0.10848360619075326	0.12109333317014617
5.166624	0.10545230475220221	0.1179011802538723
5.183289999999999	0.10225613581238462	0.1145011185939945
5.199955999999999	0.09893321816639387	0.11097968198107452
5.216622	0.09554838655395478	0.10736224243980716
5.233288	0.09197750004541032	0.10365425048183302
5.249954	0.08835744869108766	0.09986796970047379
5.26662	0.08478720792148625	0.096039299798267
5.2832859999999995	0.08123078371081238	0.09230424312302449
5.299951999999999	0.07769771077158176	0.08865965233980805
5.316618	0.07429241196888278	0.08514803461611667
5.333284	0.07096808835287381	0.08167231722966731
5.34995	0.06790669211667212	0.0784425835470565
5.366616	0.06497831103131746	0.07547361032340119
5.3832819999999995	0.06222508940978596	0.07272256573579239
5.399948	0.05972865348674502	0.07025211771746176
5.416614000000001	0.05757084657451746	0.06819226869312511
5.43328	0.055786170615216964	0.06643705950434764
5.449946	0.05438175916502242	0.06502673816261087
5.466612	0.05318479080773852	0.06397636487037828
5.483277999999999	0.052512179588656206	0.06349129932432263
5.499944	0.05217276638697873	0.06331367578245406
5.51661	0.05216689351329883	0.0635106681119795
5.533276	0.052586473770389365	0.06416032827241841
5.549942	0.05333557859939277	0.06521604521000204
5.566608	0.05454239195480392	0.06662282508858547
5.583273999999999	0.05596710867011589	0.06839336240589924
5.59994	0.057738841579889226	0.07044822486933636
5.616606	0.05981346541476836	0.07293558850485132
5.633272	0.06219003056172407	0.07553740585362925
5.649938	0.0647901019826496	0.0784036708364223
5.6666039999999995	0.06755323694571672	0.08147309445427553
5.683269999999999	0.07052229120689371	0.08476109071191573
5.699936	0.07362751551098304	0.0880539746966261
5.716602	0.07690820888349689	0.09153197736898791
5.733268	0.08028113769810787	0.09502088729056027
5.749934	0.08363459216667996	0.09861128681592873
5.7665999999999995	0.08289533894230908	0.10685045175154129
5.783265999999999	0.08649963651765652	0.11027792213947099
5.799932	0.08775640379955989	0.11690719637565106
5.816598	0.09122086009389091	0.12032505485567888
5.833264	0.0946300125926773	0.12358775509588443
5.84993	0.09791078568323555	0.12652488591552158
5.8665959999999995	0.10096779560255212	0.1297430093643756
5.883261999999999	0.10386028441255327	0.13264344056683292
5.899928	0.10652792926738341	0.13507099567525518
5.916594	0.10901157438723338	0.1371588582239405
5.933259999999999	0.11505825603302801	0.13060591647840505
5.949926	0.11675533202557674	0.13226161760003707
5.9665919999999995	0.11804441729683073	0.13373726900923916
5.983257999999999	0.11913604975686586	0.13476804734810127
5.999924	0.12004509635443807	0.13539181032126063
6.01659	0.1204311378106931	0.13571246650416524
6.033256	0.12061460249624852	0.13567269667426388
6.049922	0.12051427464288499	0.13526482625981803
6.066587999999999	0.12008560753432364	0.13445638187056397
6.083254	0.11917618033279197	0.133323820505536
6.09992	0.11453325583591283	0.13315033834860035
6.116586	0.1128681769288747	0.13144333706406902
6.133252	0.11096563351801529	0.12937232155306555
6.1499179999999996	0.10876356358994037	0.12701719237702244
6.166583999999999	0.10455787199981727	0.13053707727596464
6.18325	0.10178423676940637	0.12755991907644348
6.199916	0.09890212513306737	0.12431005769143963
6.216582	0.09572295793046627	0.12109370548567247
6.233248	0.09245204183302652	0.11766273045464395
6.2499139999999995	0.08922872488759741	0.11411035560026048
6.266579999999999	0.0858031438069298	0.11048509626472178
6.283246	0.08234931128333166	0.10685372655010741
6.299912	0.07877928050230038	0.10343405737019301
6.316578	0.0756360756788411	0.0996444055944006
6.333244	0.07243634692830815	0.09604850929910622
6.3499099999999995	0.06887953879101887	0.09300254370936703
6.366575999999999	0.06593836346548436	0.08956028975172023
6.383242	0.06305114783260625	0.08648572161095999
6.399908	0.060174129132840905	0.0837628546684887
6.416574	0.05767239483995256	0.08109087212725904
6.43324	0.05557745829929409	0.07866301876489551
6.4499059999999995	0.05351447361955309	0.07660143086353102
6.466571999999999	0.05182892758284436	0.07508448482119984
6.483238	0.05029669001917949	0.07368953837447231
6.499904	0.049199993571238436	0.07279651823530131
6.51657	0.04861939538240683	0.07221483041469115
6.533236	0.048116161163480366	0.07190157951895643
6.5499019999999994	0.04806980945776349	0.07220646467207795
6.566567999999999	0.04840047111252369	0.07273410259477117
6.583234	0.04892599735263698	0.07378856029913
6.5999	0.05007674377676672	0.07493295503301675
6.616566	0.05137486391591047	0.07655995968182647
6.633232	0.05316425782705372	0.07842913630851833
6.649897999999999	0.05520937296384331	0.0806734013249315
6.666563999999999	0.058717799907984834	0.08110695828216
6.68323	0.0611504020757642	0.08402624359243577
6.699896	0.0637113188501582	0.08704107019539115
6.716562	0.07112174273051357	0.08537665183317383
6.7332279999999995	0.07423468955667135	0.08885366265504013
6.749893999999999	0.07749641501024974	0.09227441722916563
6.76656	0.08077982044817898	0.0957035234003997
6.783226	0.08408750842356968	0.09907669082299536
6.799892	0.08742881130555061	0.10250592139307141
6.816558	0.09081676673720085	0.10597838100594326
6.8332239999999995	0.09005257916760354	0.11405852264955824
6.849889999999999	0.09339294427224404	0.11734313827626644
6.866556	0.09677236367247948	0.1204312218848469
6.883222	0.09993716383341895	0.12342612884383328
6.899888	0.10633620920960485	0.12124058877095634
6.916554	0.1090080016132157	0.12376715087909054
6.9332199999999995	0.11140669947254998	0.12613228524246034
6.949885999999999	0.11367805410735494	0.12820267591452117
6.966552	0.11562595388868362	0.1300347068323061
6.983218	0.11742079830650988	0.1315760032912743
6.999884	0.11876431251386489	0.1329399599880467
7.01655	0.11978512515775012	0.13381894935500152
7.0332159999999995	0.12057123390374878	0.13444370997790944
7.049881999999999	0.12096067704657222	0.13472096208875983
7.066548	0.1210478141144211	0.134633042862566
7.083214	0.12076594717529003	0.13421037514011577
7.09988	0.12012882272599364	0.13345864366935617
7.116546	0.11916397997121138	0.13231851426897664
7.133211999999999	0.11785907375700803	0.13083920743548216
7.149877999999999	0.11623187349056731	0.12906364448734695
7.166544	0.11434157303667968	0.1270496172309788
7.18321	0.11223582545238979	0.12473441549553266
7.199876	0.10578267068317798	0.12720343684966245
7.216542	0.10306053151860926	0.12442191451791673
7.233207999999999	0.10011303080427283	0.12125869453055757
7.249873999999999	0.1013113899030885	0.1133682956820303
7.26654	0.09372042151561921	0.11489434340374177
7.283206	0.0904549166402481	0.11140147830232647
7.299872	0.08709170635927937	0.10795977241904398
7.3165379999999995	0.0836103494083088	0.10446335939180451
7.333203999999999	0.08024490710421264	0.1009666267141836
7.349869999999999	0.07693659291208794	0.09733805058244818
7.366536	0.07370134502966752	0.09389410179675234
7.383202	0.07052619336829202	0.09068765227624978
7.399868	0.06747501448694003	0.08757696068146548
7.4165339999999995	0.06470184405506507	0.08431525150079949
7.4331999999999985	0.062068468132419376	0.08149131805551277
7.449866	0.05964299475448693	0.07880630619262752
7.466532	0.05744333550670316	0.07663264892184449
7.483198	0.055500945699948116	0.07453022515843905
7.499864	0.05375222672469993	0.07279680051559265
7.5165299999999995	0.05041426568544639	0.07491212641992906
7.533195999999999	0.049299604655052336	0.07415840368210108
7.549862	0.0483635419158741	0.07374363576963705
7.566528	0.048004612122241386	0.07356406412940444
7.583194	0.048180900457014016	0.073590864360044
7.59986	0.04848325768720962	0.07422788507590111
7.6165259999999995	0.04921866728818882	0.07514323284122354
7.633191999999999	0.05031832643198699	0.07642832064269448
7.649858	0.05138188556029361	0.07837054945283384
7.666524000000001	0.05332640325844363	0.0799979489388854
7.68319	0.055386602279964635	0.08223144317283279
7.699856	0.05956055864885081	0.08176634164078392
7.716521999999999	0.06199703905024343	0.08443706370511336
7.733187999999999	0.06461520952363858	0.08748955071032849
7.749854	0.06741773161477066	0.09056481120917598
7.76652	0.07036644427600323	0.09379506033207574
7.783186	0.07351166907048229	0.09695021456833416
7.799852	0.07677457120484027	0.10040306630831414
7.816517999999999	0.0800575568191687	0.10385329031449106
7.833183999999999	0.08341964508867113	0.107219225956594
7.84985	0.086745219596413	0.11069068475133556
7.866516	0.09014510324493256	0.11380168792978687
7.883182	0.0934380904785602	0.11704089700896952
7.8998479999999995	0.09654656015700716	0.12016892191262274
7.916513999999999	0.09965447906302624	0.12310911262195812
7.933179999999999	0.10219950166206508	0.12647707594274787
7.949846	0.10870314582869879	0.12362023585070236
7.966512	0.11110143495961035	0.12592903898062477
7.983178	0.11326592129815784	0.12799239597494788
7.9998439999999995	0.11519070622374443	0.1296897612249688
8.01651	0.116791453319765	0.13121156657252445
8.033176	0.11809957362230884	0.13234204212676173
8.049842	0.11910128804239394	0.1331955685209305
8.066507999999999	0.11970339127947206	0.13375977880717035
8.083174	0.11995623254597466	0.13380889535305576
8.09984	0.11997425423360204	0.13375390243395327
8.116506	0.11967893594893782	0.13323144648493013
8.133172	0.11897797075794907	0.13243121702095773
8.149837999999999	0.11804148707490518	0.13127588530211148
8.166504	0.11673339035894996	0.12982380195934567
8.18317	0.11515218988769436	0.12799389755836243
8.199836	0.11324160062847234	0.12592266507674288
8.216502	0.11114505559400066	0.12364540047316558
8.233168	0.10882006787690289	0.12116238151387837
8.249834	0.10620518181580314	0.11835266782622589
8.266499999999999	0.10344922587335444	0.11547919756782937
8.283166	0.10051914698741597	0.11240824058827592
8.299832	0.0932254379285165	0.11434743595630878
8.316498	0.08992104417833688	0.11097587907395504
8.333164	0.08659701936614049	0.10767319023765307
8.349829999999999	0.08326949758192954	0.10397982526180824
8.366496	0.07986398923169567	0.10070441847016914
8.383162	0.0765597645419853	0.09725638093695896
8.399828	0.07340276447412979	0.09397452747752641
8.416494	0.07033523284878067	0.09075632633683961
8.433159999999999	0.0672992741836166	0.0878160118329791
8.449826	0.0645995529800426	0.08479525097919327
8.466491999999999	0.06204009526146729	0.08189324918261304
8.483158	0.05968419770347993	0.07937926541899895
8.499824	0.057523226644020396	0.07714327267683391
8.51649	0.05560050559699776	0.07527076916662984
8.533156000000002	0.05401000738961966	0.07363866844738623
8.549821999999999	0.05276367824218182	0.07241093684310787
8.566488	0.051747773040026944	0.07137695022238702
8.583154	0.051165254226248506	0.07086506919821245
8.59982	0.05086944454052459	0.0708064289718423
8.616486	0.05092333418321724	0.07100926418052872
8.633151999999999	0.05131122652690196	0.07166734232433816
8.649818	0.05201685383156265	0.07266874592902711
8.666483999999999	0.0530313892256272	0.07403960457450473
8.68315	0.05441685595488308	0.07554707038375952
8.699816	0.05608748297274722	0.07753208047338378
8.716482	0.05805367874155052	0.07978251882790524
8.733148	0.06020544584607183	0.08232455126575197
8.749813999999999	0.06270775524350501	0.08494137604797308
8.76648	0.06526379707057675	0.08784461508648603
8.783146	0.0679992033412952	0.0910212381032493
8.799812	0.0709935738551365	0.09408694117905453
8.816478	0.07411273806115895	0.09738677639336027
8.833143999999999	0.07724479218339983	0.10084814099548972
8.84981	0.08043457333721109	0.10426265153037056
8.866476	0.08370372899321385	0.10762504902820755
8.883142	0.08698082460705478	0.11076631165460077
8.899808	0.09011112246265272	0.11418024571699911
8.916474	0.09338317626386679	0.11737468495377776
8.93314	0.09642786076315887	0.12033611504875735
8.949805999999999	0.09941831698814466	0.12317323942291258
8.966472	0.10214575436837547	0.1261509934860383
8.983138	0.1046656694664682	0.1288681220396609
8.999804	0.11101184505962415	0.12554556394373798
9.01647	0.11309866525016639	0.12757983232639492
9.033135999999999	0.11487318943268286	0.12926572687376692
9.049802	0.11639372649048006	0.13065422491300743
9.066468	0.1177384402695504	0.131745907496621
9.083134	0.11871311224306731	0.1325411249224034
9.0998	0.11931873710424824	0.13296515938605577
9.116465999999999	0.11962484005505632	0.13308890293769357
9.133132	0.11962601818333705	0.1329993320454856
9.149797999999999	0.11917951335503298	0.13247516111043287
9.166464	0.11847878609443398	0.13149468143561718
9.18313	0.11749730097514256	0.13035517601673882
9.199796	0.11615599327864463	0.12883525765247997
9.216462	0.11461794998298357	0.12706917960042846
9.233127999999999	0.11270284653915304	0.12504724151893473
9.249794	0.11049163357794668	0.12273596772601192
9.26646	0.10815118245974478	0.12026433522928628
9.283126	0.10555671515279445	0.11753685387351614
9.299792	0.10277079545096886	0.1146861783634138
9.316457999999999	0.09988561877409469	0.11162828864817978
9.333124	0.0967765207176132	0.10849076568735683
9.349789999999999	0.09362430399231256	0.10525404969663657
9.366456	0.09043140800003396	0.1020381448437033
9.383122	0.0871954762820659	0.0987883829781733
9.399788	0.08401069831089443	0.09553782355901741
9.416454	0.08077141168709857	0.09225893058093243
9.433119999999999	0.0775762077270711	0.08906765178559264
9.449786	0.07449427777175613	0.08602247607966199
9.466452	0.07149277776152682	0.08297042290394921
9.483118	0.06868654178682577	0.08022534988414212
9.499784	0.06605912936257656	0.0776203303334918
9.516449999999999	0.06366560902983391	0.07527190940506306
9.533116	0.0614724627571431	0.07311103910063413
9.549782	0.059525030295104024	0.07129899796808856
9.566447999999998	0.05790957957258556	0.06972307079690684
9.583114	0.05661699943161692	0.06858446516939212
9.599779999999999	0.05561160658019402	0.06776834672351478
9.616446	0.0549542732624003	0.06731211929691489
9.633111999999999	0.05471464058314588	0.06719659550443982
9.649778	0.05476480694481877	0.06740843115183204
9.666444	0.055205493128482865	0.06803821577307631
9.68311	0.0559730535088843	0.06899075127090162
