1.48,0.0582863,0.109813,0.0698109
1.49,0.0554931,0.103319,0.0675793
1.5,0.0525704,0.096566,0.0654075
1.51,0.0495271,0.0895671,0.0633156
1.52,0.046374,0.0823377,0.0613228
1.53,0.0431234,0.0748936,0.0594474
1.54,0.0397892,0.0672515,0.0577067
1.55,0.0363872,0.0594293,0.0561166
1.56,0.0329346,0.0514463,0.0546918
1.57,0.0294487,0.0433242,0.0534451
1.58,0.0259458,0.0350871,0.0523875
1.59,0.0224393,0.0267617,0.0515276
1.6,0.0189381,0.0183759,0.0508714
1.61,0.0154466,0.00995775,0.0504224
1.62,0.0119651,0.00153385,0.0501819
1.63,0.00849236,-0.00687119,0.0501492
1.64,0.00502657,-0.0152347,0.0503218
1.65,0.00156733,-0.023535,0.050696
1.66,-0.00188384,-0.0317511,0.0512666
1.67,-0.00532334,-0.0398619,0.0520268
1.68,-0.00874568,-0.0478461,0.0529682
1.69,-0.0121438,-0.0556825,0.0540808
1.7,-0.0155094,-0.0633503,0.0553531
1.71,-0.0188337,-0.0708292,0.0567717
1.72,-0.0221074,-0.0780999,0.058322
1.73,-0.0253212,-0.0851442,0.0599881
1.74,-0.0284664,-0.0919449,0.0617529
1.75,-0.0315343,-0.0984863,0.0635986
1.76,-0.034517,-0.104754,0.0655066
1.77,-0.0374071,-0.110735,0.0674579
1.78,-0.0401977,-0.116417,0.0694331
1.79,-0.0428827,-0.121791,0.071413
1.8,-0.0454564,-0.126846,0.0733784
1.81,-0.0479138,-0.131575,0.0753104
1.82,-0.0502503,-0.135971,0.0771908
1.83,-0.0524618,-0.140029,0.0790019
1.84,-0.0545448,-0.143744,0.0807269
1.85,-0.056496,-0.147111,0.08235
1.86,-0.0583126,-0.150128,0.0838564
1.87,-0.0599923,-0.152793,0.0852327
1.88,-0.0615327,-0.155104,0.0864667
1.89,-0.0629319,-0.15706,0.0875475
1.9,-0.0641884,-0.15866,0.0884659
1.91,-0.0653007,-0.159904,0.0892139
1.92,-0.0662674,-0.160792,0.0897855
1.93,-0.0670874,-0.161325,0.0901759
1.94,-0.0677598,-0.161504,0.0903821
1.95,-0.0682837,-0.161329,0.0904028
1.96,-0.0686583,-0.160803,0.0902382
1.97,-0.0688831,-0.159925,0.0898903
1.98,-0.0689574,-0.158699,0.0893626
1.99,-0.0688811,-0.157127,0.0886601
2,-0.0686538,-0.15521,0.0877894
2.01,-0.0682755,-0.152952,0.0867588
2.02,-0.0677463,-0.150355,0.0855776
2.03,-0.0670666,-0.147424,0.0842568
2.04,-0.0662371,-0.144163,0.0828085
2.05,-0.0652585,-0.140576,0.0812458
2.06,-0.0641321,-0.136669,0.0795833
2.07,-0.0628596,-0.132448,0.077836
2.08,-0.0614429,-0.127921,0.0760199
2.09,-0.0598846,-0.123094,0.0741519
2.1,-0.0581878,-0.117976,0.072249
2.11,-0.0563562,-0.112577,0.0703286
2.12,-0.0543942,-0.106908,0.0684086
2.13,-0.052307,-0.100979,0.0665066
2.14,-0.0501007,-0.0948027,0.06464
2.15,-0.0477828,-0.0883916,0.062826
2.16,-0.0453617,-0.081759,0.0610813
2.17,-0.0428474,-0.0749187,0.0594218
2.18,-0.0402516,-0.0678851,0.057863
2.19,-0.0375878,-0.0606735,0.0564192
2.2,-0.0348711,-0.0533,0.0551037
2.21,-0.0321176,-0.0457824,0.0539287
2.22,-0.0293437,-0.0381406,0.0529053
2.23,-0.0265645,-0.0303972,0.0520423
2.24,-0.0237919,-0.022577,0.051347
2.25,-0.0210333,-0.0147063,0.0508242
2.26,-0.0182916,-0.00681148,0.0504765
2.27,-0.0155652,0.00108215,0.0503044
2.28,-0.0128502,0.00895139,0.0503067
2.29,-0.0101421,0.0167751,0.0504806
2.3,-0.00743748,0.0245335,0.0508224
2.31,-0.00473452,0.032208,0.0513269
2.32,-0.00203362,0.03978,0.0519882
2.33,0.000662895,0.0472312,0.0527988
2.34,0.00335109,0.054543,0.0537503
2.35,0.00602585,0.0616972,0.0548328
2.36,0.00868125,0.0686759,0.0560352
2.37,0.0113109,0.0754614,0.0573454
2.38,0.0139082,0.0820371,0.0587501
2.39,0.0164665,0.0883871,0.0602352
2.4,0.0189793,0.0944966,0.0617859
2.41,0.0214403,0.100352,0.0633867
2.42,0.0238436,0.10594,0.0650218
2.43,0.0261833,0.111249,0.0666751
2.44,0.0284542,0.11627,0.0683305
2.45,0.0306512,0.120993,0.069972
2.46,0.0327697,0.125409,0.071584
2.47,0.0348054,0.129512,0.073151
2.48,0.0367542,0.133296,0.0746583
2.49,0.0386125,0.136755,0.0760919
2.5,0.0403769,0.139885,0.0774386
2.51,0.0420443,0.142682,0.0786859
2.52,0.043612,0.145144,0.0798227
2.53,0.0450772,0.147269,0.0808388
2.54,0.0464377,0.149054,0.0817251
2.55,0.0476913,0.150499,0.0824739
2.56,0.0488359,0.151604,0.0830787
2.57,0.0498699,0.152368,0.0835345
2.58,0.0507915,0.152791,0.0838374
2.59,0.0515992,0.152875,0.0839852
2.6,0.0522917,0.152619,0.0839769
2.61,0.0528678,0.152026,0.0838129
2.62,0.0533262,0.151098,0.0834951
2.63,0.0536662,0.149835,0.0830267
2.64,0.0538869,0.148241,0.0824123
2.65,0.0539875,0.146319,0.0816577
2.66,0.0539677,0.144072,0.08077
2.67,0.0538271,0.141503,0.0797576
2.68,0.0535655,0.138618,0.0786297
2.69,0.0531832,0.13542,0.077397
2.7,0.0526804,0.131915,0.0760707
2.71,0.0520579,0.12811,0.0746632
2.72,0.0513167,0.124011,0.0731874
2.73,0.0504582,0.119626,0.0716569
2.74,0.049484,0.114963,0.0700859
2.75,0.0483966,0.110032,0.0684888
2.76,0.0471988,0.104841,0.0668803
2.77,0.0458939,0.0994015,0.0652753
2.78,0.0444862,0.093725,0.0636885
2.79,0.0429807,0.0878231,0.0621344
2.8,0.0413835,0.0817082,0.0606272
2.81,0.0397019,0.0753931,0.0591808
2.82,0.0379444,0.0688911,0.0578084
2.83,0.0361212,0.0622157,0.0565226
2.84,0.0342441,0.0553812,0.0553352
2.85,0.0323264,0.0484026,0.0542574
2.86,0.0303825,0.0412961,0.0532992
2.87,0.0284271,0.0340801,0.0524696
2.88,0.0264739,0.0267748,0.0517761
2.89,0.0245339,0.0194027,0.0512248
2.9,0.0226144,0.011988,0.0508197
2.91,0.020718,0.00455527,0.0505629
2.92,0.018843,-0.00287155,0.0504544
2.93,0.0169847,-0.0102702,0.0504927
2.94,0.0151366,-0.0176203,0.0506751
2.95,0.0132922,-0.0249033,0.0509973
2.96,0.0114461,-0.0321021,0.0514546
2.97,0.00959494,-0.0392001,0.0520411
2.98,0.00773687,-0.0461811,0.0527501
2.99,0.00587198,-0.0530291,0.0535742
3,0.00400175,-0.059728,0.0545047
3.01,0.00212872,-0.066262,0.0555322
3.02,0.000256209,-0.0726155,0.0566466
3.03,-0.00161196,-0.0787733,0.0578365
3.04,-0.00347164,-0.0847209,0.0590904
3.05,-0.00531855,-0.0904445,0.0603957
3.06,-0.00714833,-0.0959312,0.0617396
3.07,-0.00895665,-0.101169,0.063109
3.08,-0.0107393,-0.106147,0.0644905
3.09,-0.012492,-0.110854,0.0658708
3.1,-0.0142109,-0.115283,0.0672365
3.11,-0.015892,-0.119424,0.0685746
3.12,-0.0175318,-0.12327,0.0698723
3.13,-0.0191266,-0.126816,0.0711176
3.14,-0.0206732,-0.130055,0.0722986
3.15,-0.0221684,-0.132983,0.0734046
3.16,-0.0236091,-0.135596,0.0744253
3.17,-0.0249926,-0.13789,0.0753514
3.18,-0.0263161,-0.139864,0.0761746
3.19,-0.0275771,-0.141515,0.0768875
3.2,-0.0287731,-0.142842,0.0774838
3.21,-0.029902,-0.143843,0.0779584
3.22,-0.0309616,-0.144519,0.0783073
3.23,-0.0319498,-0.14487,0.0785274
3.24,-0.0328648,-0.144896,0.0786172
3.25,-0.0337048,-0.144597,0.0785762
3.26,-0.034468,-0.143976,0.078405
3.27,-0.0351529,-0.143034,0.0781055
3.28,-0.035758,-0.141773,0.0776807
3.29,-0.0362821,-0.140197,0.0771347
3.3,-0.0367238,-0.138307,0.0764729
3.31,-0.0370822,-0.136108,0.0757015
3.32,-0.0373562,-0.133605,0.0748277
3.33,-0.0375452,-0.130801,0.0738597
3.34,-0.0376484,-0.127702,0.0728066
3.35,-0.0376656,-0.124314,0.0716781
3.36,-0.0375966,-0.120643,0.0704848
3.37,-0.0374413,-0.116697,0.0692377
3.38,-0.0372003,-0.112484,0.0679483
3.39,-0.0368742,-0.108012,0.0666285
3.4,-0.036464,-0.103291,0.0652906
3.41,-0.0359713,-0.0983308,0.0639467
3.42,-0.035398,-0.0931421,0.0626093
3.43,-0.0347468,-0.0877363,0.0612906
3.44,-0.0340209,-0.0821251,0.0600025
3.45,-0.0332244,-0.0763209,0.0587568
3.46,-0.0323624,-0.0703364,0.0575647
3.47,-0.0314413,-0.0641845,0.0564371
3.48,-0.0304684,-0.0578785,0.055384
3.49,-0.0294527,-0.0514318,0.0544152
3.5,-0.0284045,-0.0448587,0.0535396
3.51,-0.0273353,-0.038174,0.0527652
3.52,-0.0262571,-0.0313939,0.0520993
3.53,-0.0251815,-0.0245361,0.0515482
3.54,-0.024119,-0.0176201,0.0511168
3.55,-0.0230772,-0.0106668,0.0508087
3.56,-0.0220604,-0.00369833,0.0506259
3.57,-0.0210687,0.00326324,0.0505686
3.58,-0.0200988,0.0101966,0.0506354
3.59,-0.0191446,0.0170819,0.0508237
3.6,-0.0181986,0.023901,0.0511297
3.61,-0.0172531,0.0306373,0.0515484
3.62,-0.0163012,0.0372755,0.0520744
3.63,-0.0153372,0.0438009,0.0527013
3.64,-0.0143569,0.0501995,0.0534223
3.65,-0.0133576,0.0564572,0.0542297
3.66,-0.0123379,0.0625602,0.0551152
3.67,-0.0112977,0.0684951,0.0560701
3.68,-0.0102373,0.0742484,0.0570848
3.69,-0.00915809,0.0798072,0.0581493
3.7,-0.00806168,0.0851591,0.0592534
3.71,-0.00695011,0.0902922,0.0603861
3.72,-0.00582567,0.0951953,0.0615365
3.73,-0.00469079,0.099858,0.0626934
3.74,-0.00354804,0.104271,0.0638459
3.75,-0.00240001,0.108425,0.0649827
3.76,-0.00124937,0.112312,0.0660932
3.77,-9.87639e-05,0.115925,0.0671667
3.78,0.00104917,0.119258,0.0681933
3.79,0.00219181,0.122305,0.0691632
3.8,0.00332657,0.125061,0.0700676
3.81,0.00445093,0.127522,0.0708981
3.82,0.00556239,0.129685,0.0716471
3.83,0.00665852,0.131546,0.0723078
3.84,0.00773693,0.133103,0.0728743
3.85,0.00879531,0.134354,0.0733416
3.86,0.00983138,0.135299,0.0737056
3.87,0.0108429,0.135937,0.0739633
3.88,0.0118278,0.136267,0.0741124
3.89,0.0127838,0.136289,0.0741519
3.9,0.0137091,0.136006,0.0740817
3.91,0.0146015,0.135417,0.0739027
3.92,0.0154591,0.134524,0.0736168
3.93,0.0162801,0.13333,0.0732269
3.94,0.0170627,0.131838,0.0727367
3.95,0.017805,0.13005,0.072151
3.96,0.0185055,0.127971,0.0714754
3.97,0.0191625,0.125605,0.0707161
3.98,0.0197746,0.122956,0.0698805
3.99,0.0203403,0.12003,0.0689763
4,0.0208583,0.116833,0.0680119
4.01,0.0213275,0.113372,0.0669963
4.02,0.0217469,0.109655,0.065939
4.03,0.0221156,0.105689,0.0648496
4.04,0.0224331,0.101482,0.0637383
4.05,0.0226988,0.0970456,0.0626153
4.06,0.0229127,0.0923883,0.0614908
4.07,0.0230749,0.0875211,0.0603751
4.08,0.0231862,0.0824553,0.0592782
4.09,0.0232475,0.0772025,0.0582101
4.1,0.0232606,0.0717749,0.0571803
4.11,0.0232278,0.0661849,0.056198
4.12,0.0231522,0.0604453,0.0552718
4.13,0.023038,0.0545688,0.0544099
4.14,0.0228904,0.0485687,0.05362
4.15,0.0227157,0.0424582,0.052909
4.16,0.0225214,0.036251,0.0522832
4.17,0.0223157,0.0299613,0.0517484
4.18,0.0221073,0.0236042,0.0513095
4.19,0.0219048,0.0171959,0.0509706
4.2,0.0217157,0.0107538,0.0507347
4.21,0.0215456,0.00429641,0.0506038
4.22,0.0213974,-0.00215706,0.0505785
4.23,0.0212711,-0.00858721,0.0506583
4.24,0.0211638,-0.0149751,0.0508411
4.25,0.02107,-0.0213029,0.0511238
4.26,0.0209827,-0.0275538,0.0515022
4.27,0.0208941,-0.0337127,0.0519712
4.28,0.0207964,-0.0397655,0.0525252
4.29,0.0206823,-0.0456988,0.0531576
4.3,0.0205456,-0.0515004,0.0538617
4.31,0.020381,-0.057158,0.0546298
4.32,0.0201845,-0.06266,0.0554543
4.33,0.0199529,-0.0679948,0.0563268
4.34,0.0196841,-0.0731514,0.0572387
4.35,0.0193768,-0.0781189,0.0581812
4.36,0.01903,-0.0828869,0.059145
4.37,0.0186435,-0.0874454,0.0601209
4.38,0.0182174,-0.0917851,0.0610995
4.39,0.0177524,-0.095897,0.0620714
4.4,0.017249,-0.0997731,0.0630274
4.41,0.0167083,-0.103406,0.0639585
4.42,0.0161315,-0.106788,0.0648558
4.43,0.0155199,-0.109914,0.065711
4.44,0.0148748,-0.112778,0.0665161
4.45,0.014198,-0.115375,0.0672637
4.46,0.013491,-0.1177,0.0679468
4.47,0.0127555,-0.119751,0.0685592
4.48,0.0119932,-0.121523,0.0690955
4.49,0.0112061,-0.123015,0.0695507
4.5,0.0103959,-0.124225,0.0699209
4.51,0.00956451,-0.12515,0.0702028
4.52,0.00871392,-0.125791,0.070394
4.53,0.00784606,-0.126146,0.070493
4.54,0.0069629,-0.126216,0.0704991
4.55,0.00606645,-0.126002,0.0704125
4.56,0.00515872,-0.125504,0.0702341
4.57,0.00424176,-0.124724,0.0699658
4.58,0.00331763,-0.123664,0.0696104
4.59,0.00238838,-0.122326,0.0691712
4.6,0.00145612,-0.120714,0.0686525
4.61,0.00052291,-0.118832,0.0680593
4.62,-0.000409137,-0.116683,0.0673971
4.63,-0.00133793,-0.114272,0.0666722
4.64,-0.00226138,-0.111604,0.0658914
4.65,-0.00317741,-0.108686,0.065062
4.66,-0.00408397,-0.105524,0.0641916
4.67,-0.00497904,-0.102124,0.0632884
4.68,-0.00586064,-0.0984955,0.0623606
4.69,-0.00672687,-0.094646,0.0614168
4.7,-0.0075759,-0.0905847,0.0604656
4.71,-0.00840603,-0.0863211,0.0595157
4.72,-0.00921571,-0.0818654,0.0585755
4.73,-0.0100036,-0.0772283,0.0576536
4.74,-0.0107685,-0.0724209,0.056758
4.75,-0.0115097,-0.0674547,0.0558967
4.76,-0.0122267,-0.0623418,0.0550772
4.77,-0.0129196,-0.0570941,0.0543065
4.78,-0.0135891,-0.0517241,0.0535912
4.79,-0.0142366,-0.0462441,0.0529373
4.8,-0.0148641,-0.0406667,0.0523503
4.81,-0.0154746,-0.0350043,0.0518352
4.82,-0.0160721,-0.0292699,0.0513962
4.83,-0.0166612,-0.0234765,0.0510373
4.84,-0.017247,-0.0176375,0.0507614
4.85,-0.0178348,-0.011767,0.0505711
4.86,-0.0184297,-0.00588,0.0504681
4.87,-0.0190355,7.95909e-06,0.0504532
4.88,-0.0196549,0.00588065,0.0505265
4.89,-0.0202886,0.0117215,0.0506869
4.9,-0.020935,0.017514,0.0509324
4.91,-0.0215908,0.0232421,0.0512599
4.92,-0.0222508,0.0288904,0.0516657
4.93,-0.0229085,0.0344445,0.0521448
4.94,-0.0235567,0.039891,0.0526918
4.95,-0.0241881,0.0452176,0.0533007
4.96,-0.0247956,0.0504126,0.053965
4.97,-0.0253724,0.0554653,0.0546775
4.98,-0.0259127,0.0603652,0.0554312
4.99,-0.026411,0.0651028,0.0562182
5,-0.026863,0.0696685,0.0570309
5.01,-0.0272648,0.0740533,0.0578613
5.02,-0.0276133,0.0782488,0.0587014
5.03,-0.0279061,0.0822468,0.0595429
5.04,-0.0281412,0.0860395,0.060378
5.05,-0.0283169,0.0896196,0.0611987
5.06,-0.0284323,0.0929806,0.0619971
5.07,-0.0284865,0.096116,0.0627659
5.08,-0.028479,0.0990203,0.0634978
5.09,-0.0284098,0.101688,0.0641861
5.1,-0.0282788,0.104115,0.0648243
5.11,-0.0280863,0.106297,0.0654066
5.12,-0.0278328,0.10823,0.0659277
5.13,-0.0275189,0.109912,0.0663829
5.14,-0.0271455,0.111339,0.0667681
5.15,-0.0267135,0.11251,0.0670798
5.16,-0.0262239,0.113423,0.0673155
5.17,-0.025678,0.114078,0.067473
5.18,-0.0250771,0.114473,0.0675512
5.19,-0.0244226,0.114609,0.0675495
5.2,-0.0237161,0.114485,0.067468
5.21,-0.0229593,0.114103,0.0673078
5.22,-0.0221539,0.113465,0.0670705
5.23,-0.0213017,0.112571,0.0667585
5.24,-0.0204047,0.111424,0.0663748
5.25,-0.019465,0.110028,0.0659231
5.26,-0.0184847,0.108384,0.0654078
5.27,-0.017466,0.106498,0.0648337
5.28,-0.0164114,0.104373,0.0642062
5.29,-0.0153231,0.102015,0.0635312
5.3,-0.0142039,0.0994283,0.062815
5.31,-0.0130562,0.0966195,0.0620642
5.32,-0.0118827,0.093595,0.0612857
5.33,-0.0106863,0.0903619,0.0604868
5.34,-0.0094697,0.086928,0.0596747
5.35,-0.00823584,0.0833014,0.0588567
5.36,-0.00698762,0.0794909,0.0580403
5.37,-0.00572796,0.0755057,0.0572328
5.38,-0.00445979,0.0713556,0.0564413
5.39,-0.00318597,0.0670508,0.0556727
5.4,-0.00190927,0.0626019,0.0549337
5.41,-0.00063231,0.0580196,0.0542307
5.42,0.000642482,0.0533153,0.0535696
5.43,0.00191297,0.0485002,0.0529558
5.44,0.0031774,0.0435859,0.0523944
5.45,0.00443444,0.0385839,0.0518899
5.46,0.00568332,0.0335059,0.0514463
5.47,0.00692386,0.0283635,0.051067
5.48,0.00815654,0.0231684,0.0507548
5.49,0.00938245,0.0179324,0.0505123
5.5,0.0106032,0.0126673,0.0503413
5.51,0.0118209,0.00738523,0.0502429
5.52,0.0130376,0.00209874,0.050218
5.53,0.0142555,-0.00317937,0.0502667
5.54,0.0154759,-0.00843588,0.0503885
5.55,0.0166996,-0.0136572,0.0505822
5.56,0.0179261,-0.0188297,0.0508458
5.57,0.0191538,-0.0239395,0.0511767
5.58,0.02038,-0.0289733,0.0515716
5.59,0.0216004,-0.0339178,0.0520264
5.6,0.0228103,-0.0387606,0.0525364
5.61,0.0240039,-0.0434898,0.0530964
5.62,0.0251752,-0.0480944,0.0537007
5.63,0.0263182,-0.0525638,0.0543431
5.64,0.0274266,-0.0568885,0.0550171
5.65,0.0284949,-0.0610592,0.0557161
5.66,0.0295174,-0.0650675,0.0564331
5.67,0.0304891,-0.0689055,0.057161
5.68,0.0314057,-0.0725655,0.057893
5.69,0.0322629,-0.0760407,0.0586218
5.7,0.0330573,-0.0793245,0.0593405
5.71,0.0337857,-0.0824109,0.0600424
5.72,0.0344453,-0.0852943,0.0607207
5.73,0.0350339,-0.0879696,0.0613691
5.74,0.0355495,-0.090432,0.0619816
5.75,0.0359903,-0.0926774,0.0625525
5.76,0.0363552,-0.0947021,0.0630765
5.77,0.0366431,-0.0965027,0.0635488
5.78,0.0368531,-0.0980765,0.0639652
5.79,0.0369848,-0.0994211,0.0643219
5.8,0.0370378,-0.100535,0.0646158
5.81,0.0370121,-0.101415,0.0648442
5.82,0.0369078,-0.102063,0.0650052
5.83,0.0367252,-0.102476,0.0650975
5.84,0.0364649,-0.102655,0.0651203
5.85,0.0361275,-0.102599,0.0650738
5.86,0.0357139,-0.102311,0.0649584
5.87,0.0352253,-0.10179,0.0647754
5.88,0.0346627,-0.101038,0.0645266
5.89,0.0340278,-0.100058,0.0642145
5.9,0.033322,-0.0988523,0.0638422
5.91,0.0325472,-0.0974231,0.0634131
5.92,0.0317053,-0.0957742,0.0629314
5.93,0.0307984,-0.0939094,0.0624016
5.94,0.029829,-0.0918331,0.0618287
5.95,0.0287995,-0.08955,0.0612181
5.96,0.0277127,-0.0870655,0.0605753
5.97,0.0265714,-0.0843855,0.0599063
5.98,0.0253788,-0.081516,0.0592174
5.99,0.0241381,-0.0784639,0.0585147
6,0.0228529,-0.0752364,0.0578046
6.01,0.0215267,-0.0718413,0.0570936
6.02,0.0201634,-0.0682866,0.056388
6.03,0.0187668,-0.064581,0.0556942
6.04,0.017341,-0.0607335,0.0550181
6.05,0.0158901,-0.0567536,0.0543657
6.06,0.0144179,-0.052651,0.0537425
6.07,0.0129286,-0.0484359,0.0531539
6.08,0.0114259,-0.0441187,0.0526047
6.09,0.00991336,-0.03971,0.0520995
6.1,0.00839434,-0.0352207,0.0516421
6.11,0.00687168,-0.0306617,0.0512361
6.12,0.00534782,-0.0260441,0.0508846
6.13,0.00382472,-0.0213788,0.05059
6.14,0.00230382,-0.0166769,0.0503544
6.15,0.000786093,-0.0119491,0.0501793
6.16,-0.000727913,-0.00720644,0.0500656
6.17,-0.00223796,-0.00245957,0.0500138
6.18,-0.00374402,0.00228075,0.050024
6.19,-0.0052461,0.00700375,0.0500957
6.2,-0.00674409,0.0116987,0.050228
6.21,-0.00823765,0.0163546,0.0504194
6.22,-0.00972601,0.0209608,0.050668
6.23,-0.0112079,0.0255062,0.0509714
6.24,-0.0126817,0.02998,0.0513267
6.25,-0.0141448,0.0343715,0.0517306
6.26,-0.0155946,0.03867,0.0521791
6.27,-0.0170276,0.0428654,0.0526681
6.28,-0.0184401,0.0469475,0.0531929
6.29,-0.0198282,0.0509069,0.0537484
