质量_A
t	x	y	v	v_{y}	v_{x}
8.766666667E0	1.894725115E-2	-3.875692877E-2	2.554060866E-1	-2.239306636E-1	-1.228304806E-1
8.800000000E0	1.025334006E-2	-5.475459780E-2	3.173104514E-1	-2.488724081E-1	-1.968462522E-1
8.833333333E0	5.824167670E-3	-5.534842265E-2	9.434756279E-2	8.185623256E-3	-9.399179846E-2
8.866666667E0	3.987220161E-3	-5.420888958E-2	6.035200362E-2	5.672481496E-2	-2.060727319E-2
8.900000000E0	4.450349457E-3	-5.156676832E-2	1.105572467E-1	1.085457743E-1	2.099332440E-2
8.933333333E0	5.386775121E-3	-4.697250463E-2	3.938687170E-1	3.137623488E-1	2.380877037E-1
8.966666667E0	2.032286304E-2	-3.064927839E-2	2.837902112E-1	1.755142612E-1	2.230058925E-1
9.000000000E0	2.025383462E-2	-3.527155388E-2	1.569058865E-1	-1.706749002E-3	1.568966036E-1
9.033333333E0	3.078263661E-2	-3.076306166E-2	3.523437407E-1	1.338376014E-1	3.259349752E-1
9.066666667E0	4.198283297E-2	-2.634904712E-2	4.373704761E-1	5.134341952E-2	4.343463902E-1
9.100000000E0	5.973906262E-2	-2.734016703E-2	2.347933818E-1	-3.903573761E-2	2.315256861E-1
9.133333333E0	5.741787871E-2	-2.895142963E-2	7.268797990E-2	-6.854249418E-2	-2.419646489E-2
9.166666667E0	5.812596497E-2	-3.190966664E-2	1.303924116E-1	1.271170787E-1	-2.904185418E-2
9.200000000E0	5.548175510E-2	-2.047695771E-2	1.651498028E-1	1.300217790E-1	-1.018272771E-1
9.233333333E0	5.133747982E-2	-2.324154804E-2	3.168420416E-1	-2.841793932E-1	-1.401104985E-1
9.266666667E0	4.614105520E-2	-3.942225060E-2	2.595164890E-1	-1.695348794E-1	-1.964859607E-1
9.300000000E0	3.823841578E-2	-3.454387334E-2	3.872688287E-1	-4.119914653E-2	-3.850711311E-1
9.333333333E0	2.046964645E-2	-4.216886036E-2	4.501920575E-1	-1.540810011E-1	-4.230034678E-1
9.366666667E0	1.003818459E-2	-4.481594008E-2	2.931963352E-1	-7.046362284E-2	-2.846031779E-1
9.400000000E0	1.496101262E-3	-4.686643522E-2	1.224509890E-1	-1.002056405E-1	-7.037808129E-2
9.433333333E0	5.346312505E-3	-5.149631611E-2	7.208994786E-2	-5.482148728E-2	4.681415507E-2
9.466666667E0	4.617044933E-3	-5.052120104E-2	4.427725285E-2	4.066751898E-2	1.751079725E-2
9.500000000E0	6.513698988E-3	-4.878514818E-2	1.131615260E-1	6.084733032E-2	9.541034202E-2
9.533333333E0	1.097773440E-2	-4.646471235E-2	1.561722861E-1	1.459961217E-1	5.545191968E-2
9.566666667E0	1.021049363E-2	-3.905207340E-2	2.243764899E-1	1.648974416E-1	1.521632116E-1
9.600000000E0	2.112194851E-2	-3.547154958E-2	4.056968628E-1	8.288847011E-4	4.056960161E-1
9.633333333E0	3.725689470E-2	-3.899681442E-2	3.442389047E-1	8.953295925E-2	3.323917458E-1
9.666666667E0	4.328139823E-2	-2.950268563E-2	2.758079752E-1	1.683115816E-1	2.184977132E-1
9.700000000E0	5.182340892E-2	-2.777604231E-2	1.610031873E-1	8.033499486E-2	1.395289035E-1
9.733333333E0	5.258332513E-2	-2.414701930E-2	6.482812756E-2	5.632895180E-2	3.208948913E-2
9.766666667E0	5.396270820E-2	-2.402077886E-2	1.847451158E-2	-1.799633349E-2	-4.176069785E-3
9.800000000E0	5.230492048E-2	-2.534677487E-2	1.118607735E-1	-8.048500934E-2	-7.768523613E-2
9.833333333E0	4.878369245E-2	-2.938644615E-2	2.466125463E-1	-2.000087370E-1	-1.442714564E-1
9.866666667E0	4.268682338E-2	-3.868069067E-2	1.793359208E-1	-1.355554974E-1	-1.174141373E-1
9.900000000E0	4.095608330E-2	-3.842347930E-2	2.745244761E-1	-1.020677814E-1	-2.548447684E-1
9.933333333E0	2.569717216E-2	-4.548520943E-2	3.770560261E-1	-1.257438450E-1	-3.554711412E-1
9.966666667E0	1.725800722E-2	-4.680640230E-2	3.844182279E-1	2.685841471E-2	-3.834788124E-1
1.000000000E1	1.319180011E-4	-4.369464845E-2	3.158847086E-1	4.101933409E-2	-3.132100946E-1
1.003333333E1	-3.622665753E-3	-4.407178003E-2	7.628927739E-2	-2.740185039E-3	-7.624005004E-2
1.006666667E1	-4.950752002E-3	-4.387732745E-2	2.452180597E-2	1.967286834E-2	1.463889405E-2
1.010000000E1	-2.646739482E-3	-4.276025547E-2	1.454678376E-1	4.619690806E-2	1.379374404E-1
1.013333333E1	4.245077358E-3	-4.079753358E-2	2.509479287E-1	6.512567182E-2	2.423499738E-1
1.016666667E1	1.350992544E-2	-3.841854402E-2	2.968337806E-1	1.245959989E-1	2.694181329E-1
1.020000000E1	2.220628622E-2	-3.249113366E-2	3.459014253E-1	7.740857946E-2	3.371286221E-1
1.023333333E1	3.598516691E-2	-3.325797206E-2	3.891506882E-1	-6.769072174E-2	3.832182463E-1
1.026666667E1	4.775416931E-2	-3.700384844E-2	2.651108158E-1	-5.492638408E-2	2.593585105E-1
1.030000000E1	5.327573428E-2	-3.691973100E-2	1.330821266E-1	6.502133578E-3	1.329231909E-1
1.033333333E1	5.661571536E-2	-3.657037287E-2	4.472654896E-2	1.447184290E-2	-4.232056173E-2
1.036666667E1	5.045436350E-2	-3.595494147E-2	7.678351643E-2	6.550898876E-2	-4.005347408E-2
1.040000000E1	5.394548376E-2	-3.220310695E-2	4.179855712E-2	2.953415113E-2	-2.957791904E-2
1.043333333E1	4.848250223E-2	-3.398599806E-2	8.123580315E-2	-1.896226261E-2	-7.899169773E-2
1.046666667E1	4.867937058E-2	-3.346725779E-2	1.933743251E-1	-1.615358229E-2	-1.926984468E-1
1.050000000E1	3.563593911E-2	-3.506290355E-2	2.787814100E-1	1.858564069E-2	-2.781611916E-1
1.053333333E1	3.013529114E-2	-3.222821508E-2	1.105671264E-1	-7.405918307E-2	-8.209949359E-2
1.056666667E1	3.016263954E-2	-4.000018242E-2	2.884193102E-1	-1.920316037E-1	-2.151965651E-1
1.060000000E1	1.578885346E-2	-4.503032199E-2	2.932720222E-1	4.795776489E-2	-2.893242675E-1
1.063333333E1	1.087435504E-2	-3.680299809E-2	1.337863735E-1	1.186460056E-1	-6.182167165E-2
1.066666667E1	1.166740869E-2	-3.712058828E-2	6.997327192E-2	5.305255786E-3	6.977186427E-2
1.070000000E1	1.552581266E-2	-3.644931437E-2	1.634784796E-1	2.176290977E-2	1.620234214E-1
1.073333333E1	2.246897011E-2	-3.566972763E-2	2.258238629E-1	5.475388925E-2	2.190854369E-1
1.076666667E1	3.013150845E-2	-3.279905509E-2	2.846579399E-1	6.935355280E-2	2.760801106E-1
1.080000000E1	4.087431081E-2	-3.104615745E-2	3.112412476E-1	4.021020252E-2	3.086328788E-1
1.083333333E1	5.070703370E-2	-3.011837492E-2	2.595133736E-1	2.072645762E-2	2.586843733E-1
1.086666667E1	5.811993570E-2	-2.966439360E-2	9.855714620E-2	7.827632004E-2	5.988596486E-2
1.090000000E1	5.469943136E-2	-2.489995358E-2	1.092784319E-1	8.625921324E-2	-6.709041526E-2
1.093333333E1	5.364724135E-2	-2.391377939E-2	3.546340490E-2	1.237379712E-2	-3.323465408E-2
1.096666667E1	5.248378775E-2	-2.407503378E-2	7.659563242E-2	-7.723539004E-3	-7.620523506E-2
1.100000000E1	4.856689235E-2	-2.442868199E-2	1.100534167E-1	-5.517947123E-2	-9.522069358E-2
1.103333333E1	4.613574151E-2	-2.775366519E-2	1.771968914E-1	-5.548318573E-2	-1.682865248E-1
1.106666667E1	3.734779070E-2	-2.812756104E-2	2.489310479E-1	-7.168313786E-2	-2.383866488E-1
1.110000000E1	3.024329826E-2	-3.253254105E-2	2.618251461E-1	-8.405805966E-2	-2.479650172E-1
1.113333333E1	2.081678955E-2	-3.373143168E-2	2.462608389E-1	-4.289206291E-2	-2.424967458E-1
1.116666667E1	1.407684854E-2	-3.539201191E-2	1.683497315E-1	-3.582122683E-2	-1.644945951E-1
1.120000000E1	9.850483212E-3	-3.611951347E-2	7.353401561E-2	-2.580409421E-2	-6.885782579E-2
1.123333333E1	9.486326817E-3	-3.711228486E-2	3.188999563E-2	-1.073230268E-2	3.002981020E-2
1.126666667E1	1.185247056E-2	-3.683500032E-2	1.260442799E-1	2.580624483E-3	1.260178593E-1
1.130000000E1	1.788751744E-2	-3.694024323E-2	2.144376656E-1	1.095548321E-2	2.141576284E-1
1.133333333E1	2.612964578E-2	-3.610463477E-2	2.638906255E-1	3.246275607E-2	2.618862954E-1
1.136666667E1	3.534660380E-2	-3.477605949E-2	2.801111030E-1	2.699468836E-2	2.788073113E-1
1.140000000E1	4.471679987E-2	-3.430498888E-2	1.810945472E-1	6.465468367E-2	1.691597082E-1
1.143333333E1	4.662391768E-2	-3.046574724E-2	4.973317875E-2	-3.766305956E-2	3.247896262E-2
1.146666667E1	4.688206404E-2	-3.681585952E-2	1.558582123E-1	-4.576899326E-2	1.489865148E-1
1.150000000E1	5.655635200E-2	-3.351701346E-2	1.626166014E-1	6.528794910E-2	1.489350286E-1
1.153333333E1	5.681106595E-2	-3.246332958E-2	1.826440933E-2	4.183551720E-3	-1.777882289E-2
1.156666667E1	5.537109714E-2	-3.323811001E-2	1.067942815E-1	2.038043298E-3	-1.067748329E-1
1.160000000E1	4.969274376E-2	-3.232746002E-2	2.165917274E-1	6.321809869E-2	-2.071604412E-1
1.163333333E1	4.156040106E-2	-2.902357010E-2	2.257912524E-1	2.529228244E-3	-2.257770862E-1
1.166666667E1	3.464093802E-2	-3.215884481E-2	2.603140690E-1	-6.225614002E-2	-2.527599405E-1
1.170000000E1	2.470973836E-2	-3.317397943E-2	3.180225811E-1	-2.850638546E-2	-3.167424002E-1
1.173333333E1	1.352477801E-2	-3.405927050E-2	1.665618960E-1	-1.211022177E-1	-1.143552276E-1
1.176666667E1	1.708605652E-2	-4.124746061E-2	1.007528326E-1	3.573476470E-3	-1.006894411E-1
1.180000000E1	6.812148601E-3	-3.382103874E-2	1.680681052E-1	1.072731602E-1	-1.293806673E-1
1.183333333E1	8.460678695E-3	-3.409591660E-2	1.123768848E-1	-4.222442066E-2	1.041425107E-1
1.186666667E1	1.375498265E-2	-3.663600012E-2	1.906822952E-1	-1.385308715E-2	1.901784154E-1
1.190000000E1	2.113923972E-2	-3.501945575E-2	3.147075619E-1	-3.630731640E-3	3.146866176E-1
1.193333333E1	3.473409049E-2	-3.687804889E-2	2.948056845E-1	6.640769189E-2	2.872288461E-1
1.196666667E1	4.028782946E-2	-3.059227629E-2	2.418116235E-1	1.176028920E-1	2.112875317E-1
1.200000000E1	4.881992593E-2	-2.903785609E-2	2.139087980E-1	-4.764364030E-2	2.085355063E-1
1.203333333E1	5.419019655E-2	-3.376851897E-2	1.124501674E-1	-1.162118274E-2	1.118480588E-1
1.206666667E1	5.627646319E-2	-2.981260161E-2	6.999357891E-2	3.996121446E-2	5.746479294E-2
1.210000000E1	5.802118275E-2	-3.110443801E-2	3.442325241E-2	-2.868722766E-2	-1.902638366E-2
1.213333333E1	5.500803761E-2	-3.172508345E-2	1.349093933E-1	-2.322795512E-2	-1.328947196E-1
1.216666667E1	4.916153478E-2	-3.265296835E-2	2.601025124E-1	1.133138501E-2	-2.598555689E-1
1.220000000E1	3.768433302E-2	-3.096965779E-2	3.278286412E-1	1.022939978E-1	-3.114603603E-1
1.223333333E1	2.839751076E-2	-2.583336850E-2	2.047296310E-1	-1.919667130E-2	-2.038276469E-1
1.226666667E1	2.409582323E-2	-3.224943587E-2	2.193880099E-1	-1.526007059E-1	-1.576201873E-1
1.230000000E1	1.788949827E-2	-3.600674889E-2	1.849019943E-1	-8.187160748E-2	-1.657883814E-1
1.233333333E1	1.304326448E-2	-3.770754304E-2	1.050027847E-1	-4.964621370E-2	-9.252479812E-2
1.236666667E1	1.172117839E-2	-3.931649647E-2	4.480162515E-2	-4.348492614E-2	1.078178158E-2
1.240000000E1	1.376204991E-2	-4.060653812E-2	8.304682438E-2	-6.831827843E-4	8.304401423E-2
1.243333333E1	1.725744601E-2	-3.936204199E-2	1.861199673E-1	-1.649754658E-2	1.853873599E-1
1.246666667E1	2.612120724E-2	-4.170637455E-2	2.597336095E-1	-2.389756472E-3	2.597226154E-1
1.250000000E1	3.457228704E-2	-3.952135909E-2	2.508296515E-1	6.952866260E-2	2.410005792E-1
1.253333333E1	4.218791252E-2	-3.707113038E-2	1.913609121E-1	2.612215156E-2	1.895695964E-1
1.256666667E1	4.721026013E-2	-3.777988232E-2	1.474241282E-1	1.326982335E-1	6.422657075E-2
1.260000000E1	4.646968390E-2	-2.822458148E-2	1.913550326E-1	1.912420389E-1	-6.575032379E-3
1.263333333E1	4.677192464E-2	-2.503041306E-2	5.262829165E-2	5.262828594E-2	-2.453025199E-5
1.266666667E1	4.646804855E-2	-2.471602908E-2	4.411756013E-2	-3.070767425E-3	-4.401056123E-2
1.270000000E1	4.383788722E-2	-2.523513089E-2	5.282612760E-2	-2.797632116E-2	-4.480987850E-2
1.273333333E1	4.348072332E-2	-2.658111716E-2	4.684781279E-2	-2.942529863E-2	-3.645366050E-2
1.276666667E1	4.140764319E-2	-2.719681746E-2	1.487660326E-1	-4.282368648E-2	-1.424691698E-1
1.280000000E1	3.398277866E-2	-2.943602959E-2	2.551557833E-1	-7.552742822E-2	-2.437213190E-1
1.283333333E1	2.515955526E-2	-3.223197934E-2	2.508109716E-1	-8.353311708E-2	-2.364917796E-1
1.286666667E1	1.821666003E-2	-3.500490407E-2	2.098740853E-1	-2.788258642E-2	-2.080136848E-1
1.290000000E1	1.129197627E-2	-3.409081844E-2	1.024193490E-1	-6.795234599E-2	-7.663029253E-2
1.293333333E1	1.310797386E-2	-3.953506046E-2	1.502170188E-1	-1.362102276E-1	6.333977132E-2
1.296666667E1	1.551462769E-2	-4.317150028E-2	1.273166944E-1	-5.926684905E-2	1.126808825E-1
1.300000000E1	2.062003269E-2	-4.348618373E-2	1.143138812E-1	2.730147157E-2	1.110058245E-1
1.303333333E1	2.291501599E-2	-4.135140217E-2	1.756542942E-1	7.114772948E-2	1.606002231E-1
1.306666667E1	3.132671423E-2	-3.874300177E-2	2.729127301E-1	1.939320814E-1	1.920200669E-1
1.310000000E1	3.571635378E-2	-2.842259675E-2	1.947833330E-1	1.480857784E-1	1.265351692E-1
1.313333333E1	3.976239218E-2	-2.887061654E-2	2.712308798E-1	-8.697841376E-2	2.569064922E-1
1.316666667E1	5.284345326E-2	-3.422115767E-2	1.575971704E-1	6.165065742E-2	1.450381486E-1
1.320000000E1	4.943160208E-2	-2.476057271E-2	1.156452258E-1	3.009816482E-2	-1.116598349E-1
1.323333333E1	4.539946426E-2	-3.221461334E-2	4.661034075E-2	-4.268742323E-2	-1.871651044E-2
1.326666667E1	4.818383472E-2	-2.760640093E-2	1.280204551E-1	-1.167904416E-2	-1.274866144E-1
1.330000000E1	3.690035664E-2	-3.299321629E-2	1.968973416E-1	-4.800665078E-2	-1.909552948E-1
1.333333333E1	3.545348174E-2	-3.080684431E-2	7.351202400E-2	-4.347588141E-2	-5.927786609E-2
1.336666667E1	3.294849890E-2	-3.589160838E-2	2.610561698E-1	-9.388259994E-2	-2.435906017E-1
1.340000000E1	1.921410829E-2	-3.706568431E-2	2.137864527E-1	-2.816824483E-2	-2.119226211E-1
1.343333333E1	1.882032416E-2	-3.776949137E-2	7.896855848E-2	-4.788134953E-2	-6.279657312E-2
1.346666667E1	1.502767008E-2	-4.025777428E-2	9.039451464E-2	-5.655735287E-2	-7.051548847E-2
1.350000000E1	1.411929159E-2	-4.153998156E-2	2.723126039E-2	-2.113620033E-2	1.716981590E-2
1.353333333E1	1.617232448E-2	-4.166685430E-2	1.166029589E-1	-2.731560482E-3	1.165709595E-1
1.356666667E1	2.189068890E-2	-4.172208559E-2	1.945424896E-1	2.975583382E-2	1.922534021E-1
1.360000000E1	2.898921795E-2	-3.968313205E-2	1.847458688E-1	2.589811284E-2	1.829216329E-1
1.363333333E1	3.408546443E-2	-3.999554474E-2	2.340004321E-1	1.453148155E-1	1.834115770E-1
1.366666667E1	4.121665642E-2	-2.999547768E-2	2.280868464E-1	1.145180838E-1	1.972541963E-1
1.370000000E1	4.723574418E-2	-3.236100582E-2	1.476534822E-1	1.203268432E-2	1.471623774E-1
1.373333333E1	5.102748157E-2	-2.919329872E-2	1.128453150E-1	8.769573079E-2	7.101777179E-2
1.376666667E1	5.197026230E-2	-2.651462376E-2	1.690664541E-1	9.844505858E-2	-1.374483043E-1
1.380000000E1	4.186426129E-2	-2.263029482E-2	8.826769487E-2	2.884764682E-2	-8.342061634E-2
1.383333333E1	4.640888788E-2	-2.459144731E-2	4.852867068E-2	-4.350530288E-2	-2.150163944E-2
1.386666667E1	4.043081866E-2	-2.553064834E-2	1.689795882E-1	-3.298248505E-2	-1.657294691E-1
1.390000000E1	3.536025661E-2	-2.679027965E-2	1.849407042E-1	-1.115446446E-1	-1.475156139E-1
1.393333333E1	3.059644440E-2	-3.296695798E-2	2.390590849E-1	-1.765467692E-1	-1.611846282E-1
1.396666667E1	2.461461472E-2	-3.856006426E-2	2.409389722E-1	-1.862408834E-1	-1.528591563E-1
1.400000000E1	2.040583398E-2	-4.538301688E-2	1.814637095E-1	-1.567574554E-1	-9.141213306E-2
1.403333333E1	1.852047252E-2	-4.901056128E-2	1.765502710E-2	8.295731533E-3	-1.558463411E-2
1.406666667E1	1.936685838E-2	-4.482996811E-2	8.051757261E-2	7.336690140E-2	3.317193508E-2
1.410000000E1	2.073193486E-2	-4.411943452E-2	1.069768342E-1	-5.809368061E-2	8.982854406E-2
1.413333333E1	2.535542798E-2	-4.870288015E-2	2.154280349E-1	3.681348013E-2	2.122592893E-1
1.416666667E1	3.488255415E-2	-4.166520251E-2	2.301239208E-1	2.105770287E-1	9.281343590E-2
1.420000000E1	3.154299037E-2	-3.466441156E-2	1.877122936E-1	1.827500346E-1	4.287575109E-2
1.423333333E1	3.774093756E-2	-2.948186687E-2	2.150098421E-1	1.469427549E-1	1.569619667E-1
1.426666667E1	4.200712148E-2	-2.486822790E-2	1.513608650E-1	1.170702945E-1	9.594090683E-2
1.430000000E1	4.413699801E-2	-2.167718057E-2	8.279026013E-2	8.043034403E-2	1.962617973E-2
1.433333333E1	4.331553347E-2	-1.950620497E-2	8.877986143E-2	-7.744831178E-2	4.340072346E-2
1.436666667E1	4.703037957E-2	-2.684040136E-2	1.088788210E-1	-1.087687463E-1	-4.894638608E-3
1.440000000E1	4.298922423E-2	-2.675745472E-2	1.766799299E-1	8.088370649E-2	-1.570783997E-1
1.443333333E1	3.655848626E-2	-2.144815426E-2	2.800592619E-1	-7.013833415E-2	-2.711342919E-1
1.446666667E1	2.491360476E-2	-3.143334366E-2	2.386438686E-1	-1.617194470E-1	-1.754927818E-1
1.450000000E1	2.485896747E-2	-3.222945072E-2	1.069278673E-1	-6.982583912E-2	-8.098099160E-2
1.453333333E1	1.951487199E-2	-3.608839960E-2	2.159773810E-1	-1.976698603E-1	-8.702215477E-2
1.456666667E1	1.905749049E-2	-4.540744141E-2	1.819406600E-1	-1.819176610E-1	-2.892814376E-3
1.460000000E1	1.932201770E-2	-4.821624367E-2	7.507484650E-2	-6.171333474E-2	4.275157181E-2
1.463333333E1	2.190759528E-2	-4.952166373E-2	1.062005249E-1	-1.961593175E-2	1.043732088E-1
1.466666667E1	2.628023162E-2	-4.952397245E-2	1.980864241E-1	1.121030178E-1	1.633130270E-1
1.470000000E1	3.279513041E-2	-4.204812920E-2	2.380958790E-1	2.238834795E-1	8.102984144E-2
1.473333333E1	3.168222105E-2	-3.459840716E-2	2.064304145E-1	1.709447135E-1	1.157213073E-1
1.476666667E1	4.050988423E-2	-3.065181497E-2	2.286352182E-1	1.386533209E-1	1.817947183E-1
1.480000000E1	4.380186893E-2	-2.535485243E-2	1.260029671E-1	1.536177692E-2	1.250630383E-1
1.483333333E1	4.884742011E-2	-2.962769651E-2	7.074996917E-2	-1.967521846E-2	6.795913416E-2
1.486666667E1	4.833247788E-2	-2.666653366E-2	7.759013399E-2	6.623760672E-2	-4.040802332E-2
1.490000000E1	4.615355189E-2	-2.521185606E-2	9.135433864E-2	1.716012502E-2	-8.972817449E-2
1.493333333E1	4.235059958E-2	-2.552252533E-2	1.431709691E-1	-2.202244519E-2	-1.414670927E-1
1.496666667E1	3.672241238E-2	-2.668001907E-2	1.431164110E-1	-2.466070537E-2	-1.409757309E-1
1.500000000E1	3.295221752E-2	-2.716657235E-2	1.512036744E-1	-7.762888224E-2	-1.297547987E-1
1.503333333E1	2.807209247E-2	-3.185527789E-2	1.951828900E-1	-1.092389015E-1	-1.617504960E-1
1.506666667E1	2.216885112E-2	-3.444916578E-2	2.500133655E-1	-1.965632732E-1	-1.544977753E-1
1.510000000E1	1.777224078E-2	-4.495949610E-2	1.979701899E-1	-1.950470148E-1	3.389480974E-2
1.513333333E1	2.442850510E-2	-4.745230010E-2	6.370908992E-2	-1.793854080E-2	6.113147219E-2
1.516666667E1	2.184767226E-2	-4.615539882E-2	3.040331140E-2	2.906118987E-2	8.933565209E-3
1.520000000E1	2.502407612E-2	-4.551488745E-2	1.911576067E-1	-9.474120462E-3	1.909226850E-1
1.523333333E1	3.457585126E-2	-4.678700685E-2	2.229428022E-1	4.422616175E-2	2.185121041E-1
1.526666667E1	3.959154973E-2	-4.256647666E-2	2.414403623E-1	2.413953910E-1	-4.659804141E-3
1.530000000E1	3.426519765E-2	-3.069398078E-2			
1.533333333E1		-3.080199077E-2		-7.980875274E-3	
1.536666667E1	2.898796921E-2	-3.122603913E-2			
1.540000000E1	2.715788699E-2	-3.643479404E-2	3.542888270E-2	-2.452858015E-2	-2.556471171E-2
1.543333333E1	2.728365510E-2	-3.286127781E-2	5.084443778E-2	5.084273627E-2	4.159580771E-4
1.546666667E1	2.718561753E-2	-3.304527829E-2	4.765982678E-3	-3.835838912E-3	-2.828591652E-3
1.550000000E1	2.709508232E-2	-3.311700041E-2	3.345513615E-2	-3.342962277E-2	-1.306313989E-3
1.553333333E1	2.709852993E-2	-3.527391981E-2	1.129563141E-1	1.080996043E-1	3.276590361E-2
1.556666667E1	2.927947589E-2	-2.591036012E-2	5.405681739E-2	5.090914888E-2	-1.817685526E-2
1.560000000E1	2.588673958E-2	-3.187997655E-2	1.805860302E-1	-1.767016776E-1	-3.725360975E-2
1.563333333E1	2.679590191E-2	-3.769047196E-2	7.294129912E-2	-7.036782182E-2	1.920423832E-2
1.566666667E1	2.716702213E-2	-3.657116467E-2	1.734274809E-2	1.642705089E-2	5.560837214E-3
1.570000000E1	2.716662439E-2	-3.659533524E-2	8.639437129E-4	-8.631074453E-4	-3.800364511E-5
1.573333333E1	2.716448856E-2	-3.662870517E-2	4.313543185E-4	-4.279079204E-4	-5.441837759E-5
1.576666667E1	2.716299650E-2	-3.662386243E-2	2.354823969E-3	2.328555010E-3	3.507527462E-4
1.580000000E1	2.718787207E-2	-3.647346817E-2	4.469149689E-2	4.459961185E-2	-2.864352882E-3
1.583333333E1	2.697203964E-2	-3.365055497E-2	6.931746531E-2	-1.866542838E-4	6.931721401E-2
1.586666667E1	3.180901968E-2	-3.648591179E-2	4.835658490E-2	-4.814585508E-2	4.509538973E-3
1.590000000E1	2.727267557E-2	-3.686027865E-2	6.955746902E-2	5.233840002E-4	-6.955549990E-2
1.593333333E1	2.717198635E-2	-3.645101952E-2	5.395253074E-2	5.384868517E-2	-3.345845002E-3
1.596666667E1	2.704961924E-2	-3.327036630E-2	4.648449966E-2	4.641466178E-2	-2.547131796E-3
1.600000000E1	2.700217756E-2	-3.335670873E-2	1.487274673E-3	-8.272476724E-4	-1.235980275E-3
1.603333333E1	2.696722055E-2	-3.332551615E-2	4.513977251E-2	-4.509661695E-2	1.973373295E-3
1.606666667E1	2.713373578E-2	-3.636314986E-2	1.909143405E-1	-2.560972455E-2	-1.891888671E-1
1.610000000E1	1.435462941E-2	-3.503283112E-2	5.785381066E-2	4.373904849E-2	3.786765169E-2
1.613333333E1	2.965824589E-2	-3.344721330E-2	1.892657584E-1	1.276017574E-2	1.888351271E-1
1.616666667E1	2.694363789E-2	-3.418215273E-2	6.026315528E-2	-4.737238862E-2	-3.724922390E-2
1.620000000E1	2.717496430E-2	-3.660537254E-2	4.345352876E-2	-4.311443398E-2	5.418001907E-3
1.623333333E1	2.730483802E-2	-3.705644833E-2	7.293255522E-3	-7.076937598E-3	1.763102477E-3
1.626666667E1	2.729250447E-2	-3.707716838E-2	6.747107581E-4	-6.555547870E-4	-1.596324789E-4
1.630000000E1	2.729419585E-2	-3.710015198E-2	5.605404779E-3	5.369890881E-3	-1.607742101E-3
1.633333333E1	2.718532166E-2	-3.671917565E-2	5.693902342E-2	5.684563642E-2	-3.259755847E-3
1.636666667E1	2.707687879E-2	-3.331044289E-2	8.371057064E-2	7.932823532E-2	2.672995917E-2
1.640000000E1	2.896731894E-2	-3.143062663E-2	3.829186796E-2	-3.791922727E-2	5.329104527E-3
1.643333333E1	2.743215243E-2	-3.583839137E-2	8.801076289E-2	-8.446150369E-2	-2.474164061E-2
1.646666667E1	2.731787623E-2	-3.706139355E-2	1.922541858E-2	-1.911485978E-2	-2.058848038E-3
1.650000000E1	2.729489589E-2	-3.711271536E-2	8.905039382E-4	-7.993088907E-4	-3.925589906E-4
1.653333333E1	2.729170563E-2	-3.711468080E-2	3.539628284E-4	-3.379056869E-4	-1.054012839E-4
1.656666667E1	2.728786914E-2	-3.713524240E-2	1.207461290E-4	-1.059368226E-4	-5.793977296E-5
1.660000000E1	2.728784298E-2	-3.712174326E-2	1.536029816E-1	1.485753214E-1	3.897755541E-2
1.663333333E1	2.988637283E-2	-2.723022098E-2	6.676949211E-2	5.771391609E-2	3.357482638E-2
1.666666667E1	2.952616474E-2	-3.327414885E-2	1.211714863E-1	-1.131861163E-1	-4.326005277E-2
1.670000000E1	2.700236932E-2	-3.477596206E-2	4.705279779E-2	-2.992230754E-2	-3.631282544E-2
1.673333333E1	2.710530971E-2	-3.526896936E-2	3.339449245E-2	-3.310615785E-2	4.378862722E-3
1.676666667E1	2.729429350E-2	-3.698303925E-2	2.730751920E-2	-2.714039636E-2	3.016536100E-3
1.680000000E1	2.730641212E-2	-3.707832911E-2	1.583327108E-3	-1.580464211E-3	9.517147682E-5
1.683333333E1	2.730063826E-2	-3.708840353E-2	2.750611439E-2	2.741001800E-2	-2.297224840E-3
1.686666667E1	2.715326379E-2	-3.525099458E-2	5.256339107E-2	4.412839620E-2	2.855861918E-2
1.690000000E1	2.920454621E-2	-3.414651045E-2	6.399965633E-2	5.953530163E-2	2.348411954E-2
1.693333333E1	2.871887176E-2	-3.128197447E-2	3.725208492E-2	-3.724990554E-2	-4.029494858E-4
1.696666667E1	2.917768291E-2	-3.662983749E-2	7.623777129E-2	-7.323453621E-2	-2.118727156E-2
1.700000000E1	2.730638699E-2	-3.616427689E-2	2.876007436E-2	-5.089602316E-3	-2.830614466E-2
1.703333333E1	2.729060660E-2	-3.696914431E-2	1.334270957E-2	-1.334232221E-2	-1.016689425E-4
1.706666667E1	2.729960906E-2	-3.705376503E-2	1.628700514E-3	-1.626042859E-3	9.300529657E-5
1.710000000E1	2.729680695E-2	-3.707754717E-2	7.654148089E-4	-7.532286959E-4	-1.360380878E-4
1.713333333E1	2.729053986E-2	-3.710398028E-2	2.261781866E-2	-2.072881239E-2	9.048870526E-3
1.716666667E1	2.790006499E-2	-3.845946799E-2	9.181502779E-2	8.940663355E-2	2.089146251E-2
1.720000000E1	2.868330402E-2	-3.114353804E-2	2.684218847E-2	2.293253925E-2	1.394997224E-2
1.723333333E1	2.883006314E-2	-3.693063204E-2	9.553563262E-2	-9.546374185E-2	-3.705548594E-3
