质量_A
t	x	y	v	v_{y}	v_{x}
8.800000000E0	8.067036332E-2	-4.057518227E-2	3.145082892E-1	1.017528495E-2	-3.143436457E-1
8.833333333E0	6.614841697E-2	-3.316273931E-2	4.446705005E-1	2.597175989E-1	-3.609413011E-1
8.866666667E0	5.660760991E-2	-2.326067568E-2	4.837127087E-1	3.079365222E-1	-3.730322812E-1
8.900000000E0	4.127959823E-2	-1.263363783E-2	6.399319930E-1	4.417154610E-1	-4.630339159E-1
8.933333333E0	2.573868219E-2	6.187021716E-3	2.725709383E-1	1.717396784E-1	-2.116610480E-1
8.966666667E0	2.716886169E-2	-1.184325932E-3	2.678058138E-1	2.882466939E-2	-2.662500560E-1
9.000000000E0	7.988678453E-3	8.108666342E-3	3.670147207E-1	2.722889846E-1	-2.460863955E-1
9.033333333E0	1.076310199E-2	1.696827304E-2	9.810361160E-2	4.319898971E-2	8.808045128E-2
9.066666667E0	1.386070854E-2	1.098859899E-2	2.137599213E-1	-1.802354762E-1	1.149281388E-1
9.100000000E0	1.842497791E-2	4.952574630E-3	3.436875482E-1	-3.436062168E-1	-7.476532976E-3
9.133333333E0	1.336227301E-2	-1.191848213E-2	5.396984535E-1	-4.209490828E-1	3.377518177E-1
9.166666667E0	4.094176576E-2	-2.311069756E-2	4.941409743E-1	-1.685067290E-1	4.645221036E-1
9.200000000E0	4.433041325E-2	-2.315226406E-2	2.654159159E-1	-1.375832458E-1	2.269723747E-1
9.233333333E0	5.607325740E-2	-3.228291394E-2	4.722413988E-1	-1.985241305E-1	4.284858322E-1
9.266666667E0	7.289613539E-2	-3.638720609E-2	3.062081646E-1	-1.813586654E-2	3.056706240E-1
9.300000000E0	7.645129901E-2	-3.349197171E-2	2.536554369E-1	1.177619842E-1	2.246624040E-1
9.333333333E0	8.787362899E-2	-2.853640715E-2	1.316957501E-1	1.292179982E-1	-2.542596158E-2
9.366666667E0	7.475623490E-2	-2.487743850E-2	3.916069044E-1	1.549339076E-1	-3.596546286E-1
9.400000000E0	6.389665375E-2	-1.820747997E-2	4.376046120E-1	2.035783972E-1	-3.873675678E-1
9.433333333E0	4.893173038E-2	-1.130554535E-2	5.219220620E-1	1.806429388E-1	-4.896639331E-1
9.466666667E0	3.125239154E-2	-6.164617385E-3	4.987247114E-1	2.503651539E-1	-4.313277495E-1
9.500000000E0	2.017654708E-2	5.385464910E-3	3.631203903E-1	2.274940304E-2	-3.624070674E-1
9.533333333E0	7.091920385E-3	-4.647990515E-3	3.688810465E-1	-2.387689567E-1	-2.811807457E-1
9.566666667E0	1.431164035E-3	-1.053246554E-2	1.748107095E-1	-1.232970227E-1	-1.239218639E-1
9.600000000E0	-1.169537206E-3	-1.286779203E-2	1.039786383E-1	-1.039622286E-1	1.847226868E-3
9.633333333E0	1.554312493E-3	-1.746328078E-2	1.522799872E-1	-4.503688736E-2	1.454677741E-1
9.666666667E0	8.528314397E-3	-1.587025118E-2	3.601598923E-1	8.823570530E-2	3.491842040E-1
9.700000000E0	2.483325943E-2	-1.158090042E-2	4.203900055E-1	-1.465585415E-1	3.940156731E-1
9.733333333E0	3.479602594E-2	-2.564082062E-2	4.369729895E-1	-2.271931518E-1	3.732675520E-1
9.766666667E0	4.971776289E-2	-2.672711054E-2	5.328668393E-1	-2.740980100E-2	5.321614146E-1
9.800000000E0	7.027345358E-2	-2.746814068E-2	5.185179024E-1	1.060044147E-1	5.075666254E-1
9.833333333E0	8.355553792E-2	-1.966014957E-2	4.574262690E-1	4.287290390E-1	1.594685005E-1
9.866666667E0	8.090468695E-2	1.113795248E-3	1.311485973E-1	1.299225845E-1	-1.789068508E-2
9.900000000E0	8.236282558E-2	-1.099864393E-2	2.628272693E-1	-1.707132566E-1	-1.998378280E-1
9.933333333E0	6.758216508E-2	-1.026708853E-2	5.367442571E-1	1.047353938E-1	-5.264265332E-1
9.966666667E0	4.726772337E-2	-4.016284345E-3	5.681007073E-1	5.988267318E-2	-5.649358185E-1
1.000000000E1	2.991977718E-2	-6.274910314E-3	4.482140046E-1	-7.629401635E-3	-4.481490669E-1
1.003333333E1	1.739111891E-2	-4.524911121E-3			-2.596051650E-1
1.006666667E1	1.261276618E-2				
1.013333333E1	9.373986432E-3	-2.139015041E-2			
1.016666667E1	1.740298150E-2	-2.654239663E-2	2.013846687E-1	-1.321412852E-1	1.519686334E-1
1.020000000E1	1.950522866E-2	-3.019956942E-2	8.672092094E-2	-5.579845628E-2	6.638561897E-2
1.023333333E1	2.182868944E-2	-3.026229372E-2	1.859154122E-1	4.817339493E-3	1.858529896E-1
1.026666667E1	3.189542796E-2	-2.987841346E-2	3.760054868E-1	1.152810546E-1	3.578971983E-1
1.030000000E1	4.568850266E-2	-2.257689008E-2			
1.033333333E1		-1.429580662E-2		2.935065783E-1	
1.036666667E1	6.488269040E-2	-3.009784859E-3			
1.040000000E1	6.646845101E-2	5.116669180E-3	2.843465085E-1	2.843451517E-1	-8.783929181E-4
1.043333333E1	6.482413087E-2	1.594655859E-2	2.344627223E-1	2.032891911E-1	-1.168172628E-1
1.046666667E1	5.868063349E-2	1.866928192E-2	2.591975248E-1	-1.208861501E-2	-2.589154732E-1
1.050000000E1	4.756309932E-2	1.514065092E-2	4.342338127E-1	-3.210245721E-1	-2.924076404E-1
1.053333333E1	3.918679080E-2	-2.732356217E-3	8.730663244E-1	-8.284747987E-1	-2.754529263E-1
1.056666667E1	2.919957090E-2	-4.009100232E-2	3.038932129E-1	-2.247258163E-1	-2.045712402E-1
1.060000000E1	2.554870812E-2	-1.771407730E-2	2.858071303E-1	2.604992461E-1	-1.175834109E-1
1.063333333E1	2.136067684E-2	-2.272438592E-2	1.850621185E-1	-1.801194613E-1	-4.248490724E-2
1.066666667E1	2.271638097E-2	-2.972204139E-2	1.915830015E-1	-1.451475297E-1	1.250449563E-1
1.070000000E1	2.969700726E-2	-3.240088790E-2	3.735543671E-1	-1.702523712E-1	3.325011207E-1
1.073333333E1	4.488312235E-2	-4.107219947E-2	7.785636125E-1	-3.752216849E-1	6.821803177E-1
1.076666667E1	7.517569511E-2	-5.741566689E-2	1.685842483E-1	1.684062136E-1	7.745708454E-3
1.080000000E1	4.539950291E-2	-2.984511857E-2	6.509006293E-1	5.198261048E-1	-3.917300728E-1
1.083333333E1	4.906035692E-2	-2.276059324E-2	3.231287084E-1	2.922478123E-1	1.378527416E-1
1.086666667E1	5.458968569E-2	-1.036193108E-2			8.306861469E-2
1.090000000E1	5.459826457E-2				-2.050014069E-2
1.093333333E1	5.322300964E-2	-1.710343034E-3			-3.272527375E-2
1.096666667E1	5.241657965E-2	1.449552596E-3	1.168568768E-1	-5.042226994E-2	-1.054188045E-1
1.100000000E1	4.619508935E-2	-5.071827696E-3	1.250854033E-1	-9.315040428E-2	-8.348269469E-2
1.103333333E1	4.685106667E-2	-4.760474357E-3	3.794295547E-2	3.775959568E-2	3.725695090E-3
1.106666667E1	4.644346902E-2	-2.554521318E-3	5.731604674E-2	-5.697400444E-2	6.252362193E-3
1.110000000E1	4.726789082E-2	-8.558741319E-3	7.796905799E-2	-7.796618093E-2	6.698020657E-4
1.113333333E1	4.648812249E-2	-7.752266713E-3	1.678154727E-2	1.176828788E-2	-1.196360017E-2
1.116666667E1	4.647031747E-2	-7.774188794E-3	5.712107432E-4	-4.149638303E-4	-3.925388296E-4
1.120000000E1	4.646195323E-2	-7.779930968E-3	1.297985924E-4	5.907999668E-5	-1.155734770E-4
1.123333333E1	4.646261257E-2	-7.770250128E-3	6.972899277E-5	6.830290824E-5	-1.403015181E-5
1.126666667E1	4.646101789E-2	-7.775377441E-3	9.306934435E-5	-7.576945126E-5	5.404528763E-5
1.130000000E1	4.646621559E-2	-7.775301424E-3	2.142543150E-2	2.136752699E-2	-1.574136276E-3
1.133333333E1	4.635607547E-2	-6.350875641E-3	5.149987831E-2	-2.645459333E-2	-4.418587962E-2
1.136666667E1	4.352049028E-2	-9.538940980E-3	1.036574292E-1	4.876782121E-2	9.146891413E-2
1.140000000E1	5.245400308E-2	-3.099687561E-3	2.120817575E-1	1.362323353E-1	1.625405262E-1
1.143333333E1	5.435652536E-2	-4.567852907E-4	6.558842680E-2	6.203339008E-2	-2.130024050E-2
1.146666667E1	5.103398705E-2	1.035871778E-3	6.810742345E-2	-1.075523882E-2	-6.725285099E-2
1.150000000E1	4.987300196E-2	-1.173801212E-3	1.246586711E-1	-1.230609548E-1	-1.989436333E-2
1.153333333E1	4.970769616E-2	-7.168191875E-3	8.691101423E-2	-6.374363983E-2	-5.907853058E-2
1.156666667E1	4.593443326E-2	-5.423377200E-3	4.849802217E-2	3.585405503E-4	-4.849669683E-2
1.160000000E1	4.647458304E-2	-7.144289171E-3	2.674401646E-2	-2.525308139E-2	8.804788270E-3
1.163333333E1	4.652141914E-2	-7.106915960E-3	5.939963106E-4	1.907176354E-4	5.625463541E-4
1.166666667E1	4.651208613E-2	-7.131574662E-3	7.759478109E-4	-6.223497127E-4	-4.634391442E-4
1.170000000E1	4.649052320E-2	-7.148405941E-3	5.657040999E-4	-3.584021059E-4	-4.376860281E-4
1.173333333E1	4.648290706E-2	-7.155468136E-3	2.587840448E-4	-1.709794012E-4	-1.942555693E-4
1.176666667E1	4.647757283E-2	-7.159804567E-3	6.612879267E-2	6.386663784E-2	-1.714846324E-2
1.180000000E1	4.533967618E-2	-2.897692280E-3	9.613203948E-2	-9.587710483E-2	-6.996412170E-3
1.183333333E1	4.601114535E-2	-1.355161156E-2	1.246376014E-1	-9.273502193E-2	8.327513072E-2
1.186666667E1	5.089135156E-2	-9.080027076E-3	2.413573718E-1	2.187237523E-1	1.020455834E-1
1.190000000E1	5.281418425E-2	1.029971928E-3	1.020096429E-1	1.018650868E-1	5.428751427E-3
1.193333333E1	5.125326832E-2	-2.289021291E-3	7.033786399E-2	-6.636703637E-2	-2.329874663E-2
1.196666667E1	5.126093447E-2	-3.394497163E-3	1.514758692E-1	-1.112164723E-1	1.028388801E-1
1.200000000E1	5.810919366E-2	-9.703452775E-3	1.189062144E-1	-9.899739909E-2	-6.586503470E-2
1.203333333E1	4.686993216E-2	-9.994323769E-3	2.310714031E-1	-1.280169742E-1	-1.923685205E-1
1.206666667E1	4.528462563E-2	-1.823791772E-2	1.401570247E-1	-1.236539093E-1	6.598259096E-2
1.210000000E1	5.126877156E-2	-1.823791772E-2	1.951036693E-1	-8.273662501E-2	1.766920844E-1
1.213333333E1	5.706409792E-2	-2.375369272E-2	2.408746653E-1	-2.017826253E-1	1.315461003E-1
1.216666667E1	6.003851158E-2	-3.169009274E-2	1.743857861E-1	-1.715650012E-1	3.123864215E-2
1.220000000E1	5.914667406E-2	-3.519135947E-2	1.419876734E-1	1.511278150E-2	-1.411811008E-1
1.223333333E1	5.062643819E-2	-3.068257397E-2	3.905067041E-1	2.769516892E-1	-2.753057351E-1
1.226666667E1	4.079295839E-2	-1.672791352E-2	5.757316799E-1	5.051086302E-1	-2.762828967E-1
1.230000000E1	3.220757841E-2	2.991334708E-3	4.377475984E-1	4.373645359E-1	-1.830908611E-2
1.233333333E1	3.957235265E-2	1.242972220E-2	2.112404546E-1	1.605994908E-1	1.372236613E-1
1.236666667E1	4.135582249E-2	1.369796743E-2	4.755919587E-2	-0.000000000E0	4.755919587E-2
1.240000000E1	4.274296571E-2	1.242972220E-2	1.560721942E-1	-1.364364216E-1	-7.578675797E-2
1.243333333E1	3.630337196E-2	4.602205990E-3	3.812159551E-1	-3.804735669E-1	-2.377959793E-2
1.246666667E1	4.115765918E-2	-1.293518226E-2	3.891317766E-1	-3.623147977E-1	1.419560740E-1
1.250000000E1	4.576711023E-2	-1.955211386E-2	1.783996774E-1	-1.421588471E-1	1.077836124E-1
1.253333333E1	4.834323333E-2	-2.241243873E-2			5.460417243E-2
1.256666667E1	4.940738839E-2				7.715445634E-2
1.260000000E1	5.348686376E-2	-2.947751125E-2			-1.928793150E-3
1.263333333E1	4.927880218E-2	-2.399453246E-2	1.434994838E-1	9.415946378E-2	-1.082871056E-1
1.266666667E1	4.626772338E-2	-2.320021367E-2	5.381583042E-2	3.843677766E-2	-3.766640050E-2
1.270000000E1	4.676770881E-2	-2.143208062E-2	1.724373303E-1	1.721720331E-1	9.561584615E-3
1.273333333E1	4.690516236E-2	-1.172207813E-2	2.652205200E-1	2.645480270E-1	-1.887500046E-2
1.276666667E1	4.550937545E-2	-3.795545487E-3	2.081320381E-1	1.993679280E-1	-5.976097880E-2
1.280000000E1	4.292109710E-2	1.569117066E-3	2.655447555E-1	1.867712404E-1	-1.887604856E-1
1.283333333E1	3.292534308E-2	8.655870541E-3			
1.286666667E1		7.800675145E-3		-2.246118180E-1	
1.290000000E1	3.804735669E-2	-6.318250659E-3			
1.293333333E1	4.278663689E-2	-2.850885369E-2	2.642321082E-1	-2.371067156E-1	1.166148036E-1
1.296666667E1	4.582167694E-2	-2.212536503E-2			
1.300000000E1					
1.303333333E1	4.727891607E-2	-2.436452182E-2			
1.306666667E1	4.587816171E-2	-2.271835482E-2	1.090783920E-1	5.095437048E-3	-1.089593140E-1
1.310000000E1	4.001496180E-2	-2.402482601E-2	8.290670101E-2	1.567288121E-2	8.141180422E-2
1.313333333E1	5.130561532E-2	-2.167349607E-2	4.521939719E-1	4.514177099E-1	-2.648470190E-2
1.316666667E1	3.824931501E-2	6.069687977E-3	2.449468891E-1	2.322069248E-1	-7.796744546E-2
1.320000000E1	4.610778562E-2	-6.193034418E-3	2.162311056E-1	-1.802886049E-1	1.193813636E-1
1.323333333E1	4.620807258E-2	-5.949552349E-3	6.842688166E-3	6.494437131E-3	2.155149111E-3
1.326666667E1	4.625146223E-2	-5.760071943E-3	3.758226363E-2	-3.077524312E-2	2.157106744E-2
1.330000000E1	4.764614375E-2	-8.001235223E-3	1.273817008E-1	-4.745143551E-2	-1.182136158E-1
1.333333333E1	3.837055451E-2	-8.923500977E-3	1.150570967E-1	-6.640809557E-2	9.395797121E-2
1.336666667E1	5.391000850E-2	-1.242844159E-2	1.164242194E-1	3.047388708E-2	1.123652128E-1
1.340000000E1	4.586156870E-2	-6.891908505E-3	1.465182430E-1	8.291908091E-2	-1.207974401E-1
1.343333333E1	4.585684582E-2	-6.900502867E-3	1.648377911E-4	-8.037505489E-5	-1.439143771E-4
1.346666667E1	4.585197441E-2	-6.897266842E-3	3.175748991E-4	2.974837330E-4	-1.111631467E-4
1.350000000E1	4.584943494E-2	-6.880670619E-3	4.195927408E-4	4.194799556E-4	-9.728049899E-6
1.353333333E1	4.585132587E-2	-6.869301512E-3	9.713584814E-2	9.619324127E-2	1.349938253E-2
1.356666667E1	4.674939378E-2	-4.677878674E-4	7.204034021E-2	-3.257468121E-2	6.425496683E-2
1.360000000E1	5.013499033E-2	-9.040946926E-3	7.672021219E-2	-4.407040739E-2	6.279960311E-2
1.363333333E1	5.093603399E-2	-3.405815027E-3	8.590053258E-2	8.466484460E-2	1.451776790E-2
1.366666667E1	5.110284152E-2	-3.396623952E-3	8.088411625E-3	4.364537552E-3	6.809788144E-3
1.370000000E1	5.139001986E-2	-3.114845857E-3	3.453826064E-2	-3.238299933E-2	1.200969619E-2
1.373333333E1	5.190348793E-2	-5.555490574E-3	7.880764199E-2	7.659725322E-2	-1.853389421E-2
1.376666667E1	5.015442692E-2	1.991637692E-3	1.025682387E-1	3.085533950E-2	-9.781713353E-2
1.380000000E1	4.538234570E-2	-3.498467940E-3	1.086725477E-1	-8.202218514E-2	-7.128873515E-2
1.383333333E1	4.540184457E-2	-3.476507984E-3	9.315009088E-3	9.265252336E-3	-9.615058270E-4
1.386666667E1	4.531824531E-2	-2.880784451E-3	4.833114905E-2	-4.662721352E-2	1.272017797E-2
1.390000000E1	4.624985644E-2	-6.584988886E-3	5.722208917E-2	-5.540453751E-2	1.430750544E-2
1.393333333E1	4.627207901E-2	-6.574420285E-3	4.669169044E-4	-4.419925091E-4	1.505125163E-4
1.396666667E1	4.625989060E-2	-6.614455053E-3	9.326380273E-4	-8.530699346E-4	-3.769421396E-4
1.400000000E1	4.624694953E-2	-6.631291614E-3	1.701077059E-1	1.198688897E-1	1.206983052E-1
1.403333333E1	5.430644429E-2	1.376804257E-3	1.068121353E-1	1.871816446E-2	1.051592248E-1
1.406666667E1	5.325756452E-2	-5.383413984E-3	4.957061516E-2	-4.956600410E-2	-6.761100129E-4
1.410000000E1	5.426137029E-2	-1.927596016E-3	5.667070783E-2	5.120171952E-2	2.428894902E-2
1.413333333E1	5.487682778E-2	-1.969966016E-3	1.081756173E-2	2.436719489E-4	1.081481696E-2
1.416666667E1	5.498235808E-2	-1.911351220E-3	4.527507675E-2	4.443844133E-2	8.663573589E-3
1.420000000E1	5.545439936E-2	9.925967393E-4	4.936425808E-2	4.663712875E-2	-1.618048819E-2
1.423333333E1	5.390365887E-2	1.197790697E-3	1.649772529E-1	-1.226467161E-1	-1.103416378E-1
1.426666667E1	4.809829017E-2	-7.183850999E-3	1.520926248E-1	-9.430295099E-2	-1.193277836E-1
1.430000000E1	4.594847330E-2	-5.089072703E-3	4.518799523E-2	3.179956839E-2	-3.210517657E-2
1.433333333E1	4.595794507E-2	-5.063879773E-3	3.053492972E-2	3.052045413E-2	9.401131913E-4
1.436666667E1	4.601114751E-2	-3.054375761E-3			1.184984584E-2
1.440000000E1	4.674793479E-2				3.439418725E-2
1.443333333E1	4.830409333E-2	-2.294390386E-3			-9.742401347E-2
1.446666667E1	4.025300056E-2	-3.009784859E-3			
1.450000000E1		5.035645775E-3		-2.506880390E-3	
1.453333333E1	4.828756745E-2	-3.176910219E-3			
1.456666667E1	4.829069529E-2	-7.344649178E-3	1.831383471E-1	-5.984813227E-2	-1.730833765E-1
1.460000000E1	3.674867568E-2	-7.166785703E-3	1.651743507E-1	5.736345354E-2	-1.548935129E-1
1.463333333E1	3.796446110E-2	-3.520418942E-3	1.409948008E-1	6.189757504E-2	1.266815854E-1
1.466666667E1	4.519411471E-2	-3.040280701E-3	2.194456501E-1	-1.096668390E-1	1.900778203E-1
1.470000000E1	5.063631578E-2	-1.083154154E-2	4.500437868E-1	-3.892096711E-1	2.259540704E-1
1.473333333E1	6.025771940E-2	-2.898759211E-2	1.926563847E-1	-1.804355717E-1	-6.752397372E-2
1.476666667E1	4.613471754E-2	-2.286057966E-2	1.388439492E-1	3.608907922E-2	-1.340716994E-1
1.480000000E1	5.131960610E-2	-2.658165350E-2	3.438607252E-2	3.395515919E-2	-5.426706875E-3
1.483333333E1	4.577293708E-2	-2.059690238E-2	2.428380620E-1	1.764975671E-1	-1.667900871E-1
1.486666667E1	4.020026696E-2	-1.481514902E-2			-4.772931125E-2
1.490000000E1	4.259098299E-2				2.893976272E-2
1.493333333E1	4.212958448E-2	-4.933128504E-3			-1.078837430E-1
1.496666667E1	3.539873346E-2	-9.437168938E-4	1.489393885E-1	1.115617997E-1	9.867576352E-2
1.500000000E1	4.870796871E-2	2.504324807E-3	3.099523895E-1	-7.345002450E-3	3.098653493E-1
1.503333333E1	5.605642341E-2	-1.433383724E-3	1.236602138E-1	-1.236539093E-1	1.248680787E-3
1.506666667E1	4.879121410E-2	-5.739269144E-3	2.756157390E-1	-2.386962940E-1	-1.377973688E-1
1.510000000E1	4.686993216E-2	-1.734646999E-2	2.411448485E-1	-2.400168954E-1	-2.329652042E-2
1.513333333E1	4.723811274E-2	-2.174039551E-2	5.896169245E-2	-5.766678772E-2	-1.228913222E-2
1.516666667E1	4.605065668E-2	-2.119092250E-2	3.584987156E-2	-2.029215978E-2	-2.955404443E-2
1.520000000E1	4.526784311E-2	-2.309320616E-2			
1.523333333E1		-1.504777552E-2		1.206814595E-1	
1.526666667E1	5.158143144E-2	-1.504777552E-2			
1.530000000E1	4.209103711E-2	3.974754051E-3	3.284683959E-1	2.963005086E-1	-1.417656366E-1
1.533333333E1	4.213038900E-2	4.705591718E-3	7.527865943E-2	-2.420680964E-2	7.128048072E-2
1.536666667E1	4.684306916E-2	2.360966741E-3			
1.540000000E1		1.786158264E-3		-5.708782487E-3	
1.543333333E1	5.383029500E-2	1.980381242E-3			
1.546666667E1	4.594726684E-2	-3.543855296E-3	1.605414438E-1	-1.086005658E-1	-1.182348184E-1
1.550000000E1	4.594797377E-2	-5.259656480E-3	2.573711046E-2	-2.573701776E-2	-6.907661943E-5
1.553333333E1	4.594266173E-2	-5.259656480E-3	2.825931058E-2	-2.720978031E-2	7.629973154E-3
1.556666667E1	4.645663865E-2	-7.073641834E-3	1.350290661E-2	-1.329233435E-2	2.375359864E-3
1.560000000E1	4.610101905E-2	-6.145812103E-3	7.239290298E-2	7.071571988E-2	-1.549255830E-2
1.563333333E1	4.542380142E-2	-2.359260508E-3	1.554354215E-1	1.222094644E-1	9.604695242E-2
1.566666667E1	5.250414921E-2	2.001485526E-3	1.642131938E-1	9.998155774E-3	1.639085412E-1
1.570000000E1	5.635103751E-2	-1.692716790E-3	1.001453686E-1	-8.551532486E-2	5.211740654E-2
1.573333333E1	5.597864298E-2	-3.699536132E-3	3.181206863E-2	-2.908094243E-2	-1.289598767E-2
1.576666667E1	5.549130500E-2	-3.631446285E-3	1.691173785E-2	1.320287041E-2	1.056840054E-2
1.580000000E1	5.668320302E-2	-2.819344771E-3	7.450153110E-2	7.262654774E-2	-1.660911494E-2
1.583333333E1	5.438403067E-2	1.210323564E-3	6.405248987E-2	1.138140247E-3	-6.404237734E-2
1.586666667E1	5.241371120E-2	-2.743468755E-3	1.753844124E-1	-1.314733694E-1	-1.160794781E-1
1.590000000E1	4.664539879E-2	-7.554567731E-3	1.128694829E-1	-7.215348864E-2	-8.679512798E-2
1.593333333E1	4.662736933E-2	-7.553701331E-3	3.614346967E-4	3.575795465E-4	5.264891192E-5
1.596666667E1	4.664890872E-2	-7.530729095E-3	7.298580074E-4	5.885579757E-4	4.316158247E-4
1.600000000E1	4.665614372E-2	-7.514464132E-3	1.010407897E-1	1.010153262E-1	2.268274038E-3
1.603333333E1	4.680012699E-2	-7.963740171E-4	1.553423709E-1	1.100360405E-1	1.096509097E-1
1.606666667E1	5.396620436E-2	-1.787280990E-4	1.166214856E-1	-3.635743853E-2	1.108093297E-1
1.610000000E1	5.418741564E-2	-3.220203252E-3	5.987268973E-2	-5.453286208E-2	2.471651125E-2
1.613333333E1	5.561397178E-2	-3.814252238E-3	3.378511481E-2	-8.448702750E-3	3.271167077E-2
1.616666667E1	5.636819369E-2	-3.783450102E-3	1.194100514E-1	-1.025736033E-1	-6.113441153E-2
1.620000000E1	5.153834434E-2	-1.065249246E-2	7.558983693E-2	7.461723807E-2	-1.208682054E-2
1.623333333E1	5.556240566E-2	1.191032435E-3	1.198862034E-1	1.182490810E-1	-1.974478676E-2
1.626666667E1	5.022202523E-2	-2.769220395E-3	1.771625438E-1	-1.503089909E-1	-9.377512565E-2
1.630000000E1	4.931073061E-2	-8.829566959E-3	9.197687800E-2	-9.094074259E-2	-1.376689593E-2
1.633333333E1	4.930423217E-2	-8.831936568E-3	1.713588654E-2	5.943564609E-3	-1.607210774E-2
1.636666667E1	4.823925676E-2	-8.433329319E-3	1.706411852E-2	5.768585575E-3	-1.605950066E-2
1.640000000E1	4.823359879E-2	-8.447364196E-3	3.574219527E-2	2.313104858E-2	2.724810295E-2
1.643333333E1	5.005579696E-2	-6.891259413E-3	1.683355312E-1	1.465009472E-1	8.291154050E-2
1.646666667E1	5.376103482E-2	1.319365615E-3	8.950998554E-2	4.597579551E-2	7.680015454E-2
1.650000000E1	5.517580726E-2	-3.826206379E-3	8.075945418E-2	-7.582728653E-2	2.779050299E-2
1.653333333E1	5.561373502E-2	-3.735786820E-3	1.829400706E-2	3.649054786E-3	1.792637982E-2
1.656666667E1	5.637089925E-2	-3.582936060E-3	5.685723920E-2	-5.453087001E-2	-1.609751117E-2
1.660000000E1	5.454056761E-2	-7.371178154E-3	7.647887865E-2	7.285033321E-2	-2.327762510E-2
1.663333333E1	5.481905758E-2	1.273752821E-3	1.275543164E-1	1.275186581E-1	-3.015866482E-3
1.666666667E1	5.433950984E-2	1.130065721E-3	9.981755709E-3	-1.607869531E-3	-9.851406123E-3
1.670000000E1	5.416229717E-2	1.166561519E-3	1.386289799E-1	-6.954641177E-2	-1.199220191E-1
1.673333333E1	4.634470857E-2	-3.506361730E-3	1.437398320E-1	-1.076508559E-1	-9.524931764E-2
1.676666667E1	4.781234266E-2	-6.010162211E-3	2.729940019E-3	-9.114994035E-4	-2.573274440E-3
1.680000000E1	4.617315694E-2	-3.567128357E-3	5.901826820E-2	5.553333747E-2	-1.998010035E-2
1.683333333E1	4.648033597E-2	-2.307939713E-3	8.412219981E-2	6.301219237E-2	5.573157197E-2
1.686666667E1	4.988859507E-2	6.336844674E-4	1.340802937E-1	-2.499552875E-4	1.340800607E-1
1.690000000E1	5.541900669E-2	-2.324603398E-3	1.137846213E-1	-7.876229991E-2	8.211845199E-2
1.693333333E1	5.536315854E-2	-4.617135527E-3	1.413116091E-2	-8.410292069E-3	1.135591018E-2
1.696666667E1	5.617606736E-2	-2.885289536E-3	8.400474609E-2	8.383411966E-2	5.351424790E-3
1.700000000E1	5.571992019E-2	9.718057838E-4	6.931149130E-2	6.584538026E-2	-2.164413834E-2
1.703333333E1	5.473312481E-2	1.504402481E-3	8.873853693E-2	-2.529308563E-2	-8.505755555E-2
1.706666667E1	5.004941649E-2	-7.143999249E-4	1.418067629E-1	-5.114111414E-2	-1.322639197E-1
1.710000000E1	4.591553016E-2	-1.905005129E-3	6.455267582E-2	-2.007881538E-2	-6.135054301E-2
1.713333333E1	4.595938029E-2	-2.052987617E-3	1.810073822E-2	-1.781604233E-2	3.197711704E-3
1.716666667E1	4.612871094E-2	-3.092741284E-3	5.574855348E-3	4.059734168E-3	3.820676725E-3
1.720000000E1	4.621409207E-2	-1.782338672E-3	5.600396764E-2	4.613704835E-2	3.174613616E-2
1.723333333E1	4.824512002E-2	-1.693806024E-5	1.248378477E-1	3.319316116E-2	1.203440994E-1
1.726666667E1	5.423703203E-2	4.305387385E-4	1.299161559E-1	-4.978542829E-2	1.199984112E-1
1.730000000E1	5.624501410E-2	-3.335966613E-3	1.020115211E-1	-9.784326907E-2	2.886252130E-2
1.733333333E1	5.616120012E-2	-6.092345866E-3	2.171279671E-2	-2.127394691E-2	4.343353965E-3
1.736666667E1	5.653457103E-2	-4.754229740E-3	2.213333244E-1	-1.404678005E-1	-1.710474715E-1
1.740000000E1	4.475803535E-2	-1.545686590E-2	1.288949853E-1	1.059664478E-1	-7.338275807E-2
1.743333333E1	5.164238716E-2	2.310200116E-3	2.555465496E-1	2.486356569E-1	5.902837591E-2
1.746666667E1	4.869326041E-2	1.118844558E-3	4.761765608E-2	-1.784413122E-2	-4.414779894E-2
1.750000000E1	4.869920057E-2	1.120591367E-3	5.523322491E-2	-3.850422544E-2	-3.959966865E-2
1.753333333E1	4.605328250E-2	-1.448103805E-3	5.502600732E-2	-3.832894817E-2	-3.948104880E-2
1.756666667E1	4.606713065E-2	-1.434671844E-3	7.494296787E-4	7.061819014E-4	2.509023026E-4
1.760000000E1	4.607000932E-2	-1.401025011E-3	9.360267692E-2	5.657141616E-2	7.457302462E-2
1.763333333E1	5.103866562E-2	2.336755900E-3	1.242154311E-1	4.517841483E-2	1.157081853E-1
1.766666667E1	5.378388834E-2	1.610869311E-3	9.880022834E-2	-6.827675391E-2	7.141267392E-2
1.770000000E1	5.579951055E-2	-2.215027694E-3	3.093780072E-2	-8.650134754E-3	2.970391695E-2
1.773333333E1	5.576414947E-2	1.034193661E-3	3.105850226E-1	-1.154239203E-1	-2.883407271E-1
1.776666667E1	3.657679541E-2	-9.909955712E-3	8.304936175E-4	-6.170664161E-4	-5.558315274E-4
1.780000000E1	5.572709404E-2	9.930558997E-4	2.648191888E-1	9.261610277E-2	2.480956675E-1
