	质量 A					
t	x	y	vx	vy	v	
0.000	6.871E-2	-2.497E-2			
0.017	6.884E-2	-2.487E-2			
0.033					
0.050					
0.067					
0.083					
0.100					
0.117					
0.133					
0.150					
0.167					
0.183					
0.200	-7.342E-3	1.981E-2			
0.217	-7.309E-3	1.984E-2	0.286	-0.535	0.607
0.233	2.183E-3	1.978E-3	0.286	-0.534	0.606
0.250	2.213E-3	2.042E-3	-3.560E-2	3.251E-2	4.822E-2
0.267	9.965E-4	3.062E-3	0.217	0.212	0.303
0.283	9.450E-3	9.098E-3	0.325	-0.358	0.483
0.300	1.182E-2	-8.857E-3	7.320E-2	-0.538	0.543
0.317	1.189E-2	-8.834E-3	1.001	-0.448	1.096
0.333	4.518E-2	-2.378E-2	0.991	-0.453	1.090
0.350	4.492E-2	-2.395E-2	5.625E-2	-0.286	0.291
0.367	4.706E-2	-3.330E-2	6.488E-2	-0.281	0.288
0.383	4.709E-2	-3.332E-2	0.808	-0.472	0.936
0.400	7.399E-2	-4.903E-2	0.807	-0.473	0.935
0.417	7.398E-2	-4.907E-2	0.839	-1.659E-2	0.839
0.433	0.102	-4.958E-2	0.839	-1.560E-2	0.839
0.450	0.102	-4.959E-2	0.154	-0.209	0.260
0.467	0.107	-5.655E-2	0.154	-0.209	0.260
0.483	0.107	-5.657E-2	0.696	-0.337	0.773
0.500	0.130	-6.778E-2	0.705	-0.330	0.778
0.517	0.131	-6.758E-2	0.317	-0.165	0.358
0.533	0.141	-7.329E-2	-6.802E-2	0.106	0.126
0.550	0.128	-6.403E-2	-0.130	0.149	0.198
0.567	0.137	-6.832E-2	0.250	-0.133	0.284
0.583	0.137	-6.847E-2	0.101	-7.186E-2	0.124
0.600	0.140	-7.071E-2	-7.617E-2	1.885E-2	7.846E-2
0.617	0.134	-6.784E-2	0.149	4.867E-2	0.157
0.633	0.145	-6.909E-2	0.324	-3.927E-2	0.326
0.650	0.145	-6.915E-2	-0.392	-8.639E-2	0.401
0.667	0.132	-7.197E-2	-0.392	-8.562E-2	0.401
0.683	0.132	-7.200E-2	-0.164	0.130	0.210
0.700	0.126	-6.763E-2	-0.164	0.132	0.211
0.717	0.126	-6.759E-2	-0.727	5.635E-2	0.729
0.733	0.102	-6.576E-2	-0.727	5.531E-2	0.729
0.750	0.102	-6.575E-2	-0.571	-4.761E-2	0.573
0.767	8.308E-2	-6.734E-2	-0.572	-4.827E-2	0.574
0.783	8.305E-2	-6.736E-2	-0.601	0.216	0.638
0.800	6.306E-2	-6.015E-2	-0.600	0.215	0.637
0.817	6.307E-2	-6.019E-2	-0.297	0.245	0.385
0.833	5.317E-2	-5.197E-2	-0.296	0.246	0.385
0.850	5.320E-2	-5.198E-2	-0.436	0.160	0.464
0.867	3.864E-2	-4.665E-2	-0.438	0.161	0.466
0.883	3.860E-2	-4.662E-2	-0.821	0.683	1.068
0.900	1.129E-2	-2.387E-2	-0.820	0.682	1.066
0.917	1.128E-2	-2.388E-2	-4.219E-2	1.102E-2	4.361E-2
0.933	9.881E-3	-2.350E-2	-4.100E-2	1.152E-2	4.259E-2
0.950	9.909E-3	-2.350E-2	-0.392	0.425	0.578
0.967	-3.175E-3	-9.350E-3	-0.392	0.425	0.578
0.983	-3.160E-3	-9.321E-3	-2.086E-2	0.468	0.468
1.000	-3.870E-3	6.235E-3	-3.348E-2	0.472	0.473
1.017	-4.276E-3	6.415E-3	-0.168	0.238	0.291
1.033	-9.462E-3	1.416E-2	-0.156	0.232	0.280
