	质量 A					
t	x	y	vx	vy	v	
0.000	1.767E-2	-3.632E-2			
0.017					
0.033					
0.050	1.464E-2	-3.015E-2			
0.067	3.172E-2	-3.519E-2	0.541	-0.393	0.669
0.083	3.267E-2	-4.326E-2	0.694	-0.280	0.748
0.100	5.485E-2	-4.451E-2	0.665	-3.721E-2	0.666
0.117	5.483E-2	-4.450E-2	0.470	-0.327	0.573
0.133	7.053E-2	-5.541E-2	0.469	-0.326	0.571
0.150	7.046E-2	-5.535E-2	0.591	-0.158	0.612
0.167	9.023E-2	-6.067E-2	0.593	-0.159	0.614
0.183	9.024E-2	-6.066E-2	0.225	0.120	0.255
0.200	9.774E-2	-5.667E-2	0.225	0.101	0.246
0.217	9.774E-2	-5.730E-2	0.380	-0.207	0.432
0.233	0.110	-6.358E-2	0.380	-0.187	0.424
0.250	0.110	-6.354E-2	0.403	9.744E-2	0.415
0.267	0.124	-6.033E-2	0.403	9.627E-2	0.414
0.283	0.124	-6.033E-2	0.273	8.505E-2	0.286
0.300	0.133	-5.749E-2	0.273	8.503E-2	0.286
0.317	0.133	-5.749E-2	0.114	-0.174	0.208
0.333	0.137	-6.329E-2	0.123	-0.178	0.216
0.350	0.137	-6.342E-2	1.947E-3	-1.023E-2	1.041E-2
0.367	0.137	-6.363E-2	-3.044E-2	0.119	0.123
0.383	0.136	-5.945E-2	-0.148	0.201	0.250
0.400	0.132	-5.693E-2	-0.113	8.987E-2	0.145
0.417	0.132	-5.645E-2	-0.117	0.136	0.180
0.433	0.128	-5.239E-2	-0.129	0.122	0.177
0.450	0.128	-5.239E-2	-0.487	3.125E-2	0.488
0.467	0.112	-5.135E-2	-0.487	3.093E-2	0.488
0.483	0.112	-5.136E-2	-0.192	0.219	0.292
0.500	0.105	-4.403E-2	-0.191	0.214	0.287
0.517	0.105	-4.424E-2	-0.523	7.443E-2	0.528
0.533	8.792E-2	-4.155E-2	-0.524	8.064E-2	0.530
0.550	8.792E-2	-4.155E-2	-0.458	0.102	0.469
0.567	7.266E-2	-3.816E-2	-0.459	0.100	0.470
0.583	7.261E-2	-3.822E-2	-0.611	0.383	0.721
0.600	5.228E-2	-2.539E-2	-0.610	0.384	0.721
0.617	5.229E-2	-2.540E-2	-0.552	0.273	0.615
0.633	3.389E-2	-1.630E-2	-0.553	0.272	0.616
0.650	3.386E-2	-1.632E-2	-0.383	0.243	0.453
0.667	2.113E-2	-8.195E-3	-0.382	0.244	0.453
0.683	2.113E-2	-8.181E-3	-0.561	0.121	0.574
0.700	2.416E-3	-4.148E-3	-0.548	0.121	0.561
0.717	2.862E-3	-4.150E-3	7.575E-2	-9.240E-2	0.119
0.733	4.941E-3	-7.228E-3	3.087E-2	-2.284E-2	3.840E-2
0.750	3.891E-3	-4.911E-3	-0.119	0.157	0.197
0.767	9.720E-4	-1.988E-3	-8.757E-2	8.770E-2	0.124
0.783	9.720E-4	-1.988E-3	-6.253E-2	-8.738E-2	0.107
0.800	-1.112E-3	-4.900E-3	-6.227E-2	-8.849E-2	0.108
0.817	-1.104E-3	-4.937E-3	-9.152E-2	-0.283	0.297
0.833	-4.163E-3	-1.432E-2	-0.119	-0.286	0.310
0.850	-5.076E-3	-1.446E-2	0.215	-0.144	0.258
0.867	2.988E-3	-1.912E-2	0.181	-0.132	0.225
0.883	9.720E-4	-1.887E-2	0.169	-0.209	0.269
0.900	8.631E-3	-2.610E-2	0.227	-0.216	0.314
0.917	8.540E-3	-2.609E-2	1.971E-2	-0.150	0.151
0.933	9.288E-3	-3.109E-2	2.246E-2	-0.150	0.152
0.950	9.288E-3	-3.109E-2	0.711	-0.365	0.799
0.967	3.298E-2	-4.325E-2	0.711	-0.365	0.799
0.983	3.298E-2	-4.325E-2	0.215	-0.112	0.243
1.000	4.016E-2	-4.699E-2	0.215	-0.112	0.243
1.017	4.016E-2	-4.699E-2	0.431	-0.357	0.560
1.033	5.454E-2	-5.887E-2	0.432	-0.357	0.560
1.050	5.457E-2	-5.887E-2	0.510	-0.152	0.532
1.067	7.153E-2	-6.394E-2	0.509	-0.152	0.531
1.083	7.153E-2	-6.393E-2	0.496	-0.234	0.548
1.100	8.806E-2	-7.173E-2	0.497	-0.234	0.549
1.117	8.809E-2	-7.173E-2	0.519	-0.124	0.533
1.133	0.105	-7.587E-2	0.518	-0.125	0.533
1.150	0.105	-7.589E-2	0.315	-8.170E-2	0.325
1.167	0.116	-7.860E-2	0.315	-8.098E-2	0.325
1.183	0.116	-7.859E-2	0.183	-0.122	0.220
1.200	0.122	-8.266E-2	0.183	-0.123	0.220
1.217	0.122	-8.269E-2	6.048E-2	-7.145E-4	6.049E-2
1.233	0.124	-8.269E-2	6.048E-2	-3.985E-4	6.048E-2
1.250	0.124	-8.271E-2	0.289	9.396E-4	0.289
1.267	0.134	-8.265E-2	0.289	5.643E-4	0.289
1.283	0.134	-8.269E-2	-1.294E-3	2.880E-3	3.157E-3
