	质量 A					
t	x	y	vx	vy	v	
0.000	1.214E-3	3.113E-2			
0.017	4.213E-3	2.770E-2	0.180	-0.116	0.214
0.033	7.211E-3	2.727E-2	1.285E-2	2.570E-2	2.874E-2
0.050	4.641E-3	2.856E-2	-6.426E-2	8.996E-2	0.111
0.067	5.069E-3	3.027E-2	2.085E-2	5.602E-2	5.977E-2
0.083	5.336E-3	3.042E-2	6.502E-4	9.417E-4	1.144E-3
0.100	5.091E-3	3.030E-2	-4.468E-3	-3.338E-3	5.577E-3
0.117	5.187E-3	3.031E-2	-4.418E-3	-5.779E-4	4.455E-3
0.133	4.944E-3	3.028E-2	-1.266E-2	-1.838E-3	1.280E-2
0.150	4.765E-3	3.025E-2	3.521E-2	-5.400E-3	3.562E-2
0.167	6.118E-3	3.010E-2	-0.152	9.745E-2	0.181
0.183	-3.172E-4	3.350E-2	-5.434E-2	-9.517E-2	0.110
0.200	4.306E-3	2.693E-2	0.157	-0.131	0.205
0.217	4.921E-3	2.913E-2	9.771E-2	1.344E-2	9.863E-2
0.233	7.563E-3	2.738E-2	-7.616E-3	-0.180	0.180
0.250	4.668E-3	2.313E-2	7.127E-2	-0.305	0.313
0.267	9.939E-3	1.721E-2	0.316	-0.290	0.429
0.283	1.519E-2	1.344E-2	0.410	-0.340	0.533
0.300	2.362E-2	5.892E-3	0.507	-0.577	0.767
0.317	3.207E-2	-5.776E-3	0.439	-0.666	0.798
0.333	3.824E-2	-1.632E-2	0.445	-0.493	0.664
0.350	4.690E-2	-2.222E-2	0.494	-0.298	0.577
0.367	5.471E-2	-2.624E-2	0.624	-0.328	0.705
0.383	6.769E-2	-3.314E-2	0.678	-0.405	0.789
0.400	7.730E-2	-3.974E-2	0.644	-0.394	0.755
0.417	8.917E-2	-4.626E-2	0.672	-0.539	0.861
0.433	9.969E-2	-5.770E-2	0.785	-0.557	0.963
0.450	0.115	-6.483E-2	0.767	-0.285	0.819
0.467	0.125	-6.720E-2	0.436	3.191E-3	0.436
0.483	0.130	-6.473E-2	0.273	0.128	0.302
0.500	0.134	-6.293E-2	0.150	-9.247E-2	0.176
0.517	0.135	-6.781E-2	0.542	-0.713	0.895
0.533	0.152	-8.668E-2			
0.550					
0.567	0.152	-8.113E-2			
0.583	0.146	-9.089E-2	-9.317E-2	-0.274	0.289
0.600	0.149	-9.026E-2	0.352	6.952E-2	0.359
